time i j heightsForShapeDisplay heightsFromShapeDisplay forceFromShapeDisplay
45.2489 6 3 60000 59974 305
45.2489 6 4 60000 60010 124
45.2489 7 0 60000 60016 78
45.2489 7 1 60000 59998 237
45.2489 7 2 60000 59974 311
45.2489 7 3 60000 59992 159
45.2489 7 4 60000 60004 291
45.2489 8 0 60000 59986 183
45.2489 8 1 60000 -14726 259
45.2489 8 2 60000 60004 261
45.2489 8 3 60000 60016 304
45.2489 8 4 60000 60010 154
45.2489 9 0 60000 59962 302
45.2489 9 1 60000 60004 195
45.2489 9 2 60000 59974 306
45.2489 9 3 60000 59992 221
45.2489 9 4 60000 60016 252
45.2659 0 0 60000 60004 128
45.2659 0 1 60000 -10832 304
45.2659 0 2 60000 60004 263
45.2659 0 3 60000 59986 302
45.2659 0 4 60000 60004 242
45.2659 1 0 60000 59980 361
45.2659 1 1 60000 60004 296
45.2659 1 2 60000 59986 258
45.2659 1 3 60000 59992 274
45.2659 1 4 60000 59986 305
45.2659 2 0 60000 60004 362
45.2659 2 1 60000 -14030 238
45.2659 2 2 60000 60006 190
45.2659 2 3 60000 59986 336
45.2659 2 4 60000 59986 275
45.2659 3 0 60000 59986 153
45.2659 3 1 60000 59998 194
45.2659 3 2 60000 59980 314
45.2659 3 3 60000 60004 305
45.2659 3 4 60000 59986 358
45.2659 4 0 60000 60010 229
45.2659 4 1 60000 -10046 286
45.2659 4 2 70400 76264 161
45.2659 4 3 60000 59986 411
45.2659 4 4 60000 59992 52
45.2659 5 0 60000 59986 341
45.2659 5 1 60000 60004 181
45.2659 5 2 60000 59986 364
45.2659 5 3 60000 59992 203
45.2659 5 4 60000 59986 343
45.2659 6 0 60000 53392 522
45.2659 6 1 60000 -15176 249
45.2659 6 2 60000 59986 194
45.2659 6 3 60000 59974 307
45.2659 6 4 60000 60010 119
45.2659 7 0 60000 60010 80
45.2659 7 1 60000 59998 232
45.2659 7 2 60000 59968 311
45.2659 7 3 60000 59992 160
45.2659 7 4 60000 59998 302
45.2659 8 0 60000 59986 182
45.2659 8 1 60000 -14726 259
45.2659 8 2 60000 60004 262
45.2659 8 3 60000 60016 304
45.2659 8 4 60000 60004 153
45.2659 9 0 60000 59968 302
45.2659 9 1 60000 60004 189
45.2659 9 2 60000 59974 307
45.2659 9 3 60000 59992 221
45.2659 9 4 60000 60016 253
45.2819 0 0 60000 60004 131
45.2819 0 1 60000 -10832 304
45.2819 0 2 60000 60010 263
45.2819 0 3 60000 59980 303
45.2819 0 4 60000 60004 242
45.2819 1 0 60000 59986 363
45.2819 1 1 60000 60010 297
45.2819 1 2 60000 59986 254
45.2819 1 3 60000 59992 274
45.2819 1 4 60000 59986 303
45.2819 2 0 60000 60004 362
45.2819 2 1 60000 -14030 238
45.2819 2 2 60000 60012 195
45.2819 2 3 60000 59986 336
45.2819 2 4 60000 59992 275
45.2819 3 0 60000 59986 139
45.2819 3 1 60000 60010 184
45.2819 3 2 60000 59980 315
45.2819 3 3 60000 60004 300
45.2819 3 4 60000 59986 356
45.2819 4 0 60000 60010 228
45.2819 4 1 60000 -10046 286
45.2819 4 2 69400 74278 150
45.2819 4 3 60000 59986 412
45.2819 4 4 60000 59986 40
45.2819 5 0 60000 59986 339
45.2819 5 1 60000 60004 174
45.2819 5 2 60000 59986 362
45.2819 5 3 60000 59998 205
45.2819 5 4 60000 59986 341
45.2819 6 0 60000 59290 608
45.2819 6 1 60000 -15176 249
45.2819 6 2 60000 59980 190
45.2819 6 3 60000 59974 308
45.2819 6 4 60000 60004 113
45.2819 7 0 60000 60010 74
45.2819 7 1 60000 59998 220
45.2819 7 2 60000 59962 310
45.2819 7 3 60000 59992 156
45.2819 7 4 60000 59998 298
45.2819 8 0 60000 59986 182
45.2819 8 1 60000 -14726 259
45.2819 8 2 60000 60010 263
45.2819 8 3 60000 60016 305
45.2819 8 4 60000 60010 150
45.2819 9 0 60000 59962 303
45.2819 9 1 60000 60004 194
45.2819 9 2 60000 59974 308
45.2819 9 3 60000 59992 223
45.2819 9 4 60000 60016 249
45.2989 0 0 60000 60004 124
45.2989 0 1 60000 -10832 304
45.2989 0 2 60000 60010 262
45.2989 0 3 60000 59980 303
45.2989 0 4 60000 60004 241
45.2989 1 0 60000 59986 361
45.2989 1 1 60000 60010 298
45.2989 1 2 60000 59986 256
45.2989 1 3 60000 59992 274
45.2989 1 4 60000 59980 300
45.2989 2 0 60000 60004 363
45.2989 2 1 60000 -14030 238
45.2989 2 2 60000 60006 190
45.2989 2 3 60000 59986 339
45.2989 2 4 60000 59992 274
45.2989 3 0 60000 59986 140
45.2989 3 1 60000 60010 188
45.2989 3 2 60000 59986 316
45.2989 3 3 60000 60010 297
45.2989 3 4 60000 59986 359
45.2989 4 0 60000 59998 228
45.2989 4 1 60000 -10046 286
45.2989 4 2 68400 73654 120
45.2989 4 3 60000 59986 413
45.2989 4 4 60000 59992 35
45.2989 5 0 60000 59986 339
45.2989 5 1 60000 60010 177
45.2989 5 2 60000 59986 362
45.2989 5 3 60000 59986 213
45.2989 5 4 60000 59986 341
45.2989 6 0 60000 65800 399
45.2989 6 1 60000 -15176 249
45.2989 6 2 60000 59986 188
45.2989 6 3 60000 59974 308
45.2989 6 4 60000 60004 118
45.2989 7 0 60000 60010 75
45.2989 7 1 60000 59998 224
45.2989 7 2 60000 59968 310
45.2989 7 3 60000 59992 156
45.2989 7 4 60000 60004 293
45.2989 8 0 60000 59992 182
45.2989 8 1 60000 -14726 259
45.2989 8 2 60000 60004 272
45.2989 8 3 60000 60016 305
45.2989 8 4 60000 60004 152
45.2989 9 0 60000 59968 305
45.2989 9 1 60000 59998 193
45.2989 9 2 60000 59974 309
45.2989 9 3 60000 59992 230
45.2989 9 4 60000 60016 247
45.3159 0 0 60000 60010 127
45.3159 0 1 60000 -10832 304
45.3159 0 2 60000 59998 261
45.3159 0 3 60000 59986 305
45.3159 0 4 60000 60004 240
45.3159 1 0 60000 59986 362
45.3159 1 1 60000 60010 298
45.3159 1 2 60000 59986 258
45.3159 1 3 60000 59992 274
45.3159 1 4 60000 59986 305
45.3159 2 0 60000 60004 363
45.3159 2 1 60000 -14030 238
45.3159 2 2 60000 60006 185
45.3159 2 3 60000 59986 339
45.3159 2 4 60000 59986 274
45.3159 3 0 60000 59986 140
45.3159 3 1 60000 60004 188
45.3159 3 2 60000 59986 316
45.3159 3 3 60000 60010 302
45.3159 3 4 60000 59986 358
45.3159 4 0 60000 60010 225
45.3159 4 1 60000 -10046 286
45.3159 4 2 67400 73000 81
45.3159 4 3 60000 59986 410
45.3159 4 4 60000 59992 30
45.3159 5 0 60000 59986 341
45.3159 5 1 60000 60004 183
45.3159 5 2 60000 59986 362
45.3159 5 3 60000 59992 213
45.3159 5 4 60000 59986 341
45.3159 6 0 60000 63916 474
45.3159 6 1 60000 -15176 249
45.3159 6 2 60000 59986 198
45.3159 6 3 60000 59974 307
45.3159 6 4 60000 60010 109
45.3159 7 0 60000 60016 76
45.3159 7 1 60000 59998 221
45.3159 7 2 60000 59968 310
45.3159 7 3 60000 59992 151
45.3159 7 4 60000 60004 291
45.3159 8 0 60000 59992 183
45.3159 8 1 60000 -14726 259
45.3159 8 2 60000 60004 272
45.3159 8 3 60000 60016 304
45.3159 8 4 60000 60010 149
45.3159 9 0 60000 59962 303
45.3159 9 1 60000 60010 191
45.3159 9 2 60000 59974 309
45.3159 9 3 60000 59992 229
45.3159 9 4 60000 60016 247
45.3329 0 0 60000 60004 118
45.3329 0 1 60000 -10832 304
45.3329 0 2 60000 60004 263
45.3329 0 3 60000 59986 306
45.3329 0 4 60000 60010 240
45.3329 1 0 60000 59986 361
45.3329 1 1 60000 60004 296
45.3329 1 2 60000 59986 257
45.3329 1 3 60000 59992 274
45.3329 1 4 60000 59980 301
45.3329 2 0 60000 60004 367
45.3329 2 1 60000 -14030 238
45.3329 2 2 60000 60012 189
45.3329 2 3 60000 59986 338
45.3329 2 4 60000 59992 274
45.3329 3 0 60000 59980 142
45.3329 3 1 60000 60004 186
45.3329 3 2 60000 59986 314
45.3329 3 3 60000 60004 301
45.3329 3 4 60000 59986 359
45.3329 4 0 60000 59998 226
45.3329 4 1 60000 -10046 286
45.3329 4 2 66400 71962 95
45.3329 4 3 60000 59986 414
45.3329 4 4 60000 59986 21
45.3329 5 0 60000 59986 338
45.3329 5 1 60000 60004 180
45.3329 5 2 60000 59980 363
45.3329 5 3 60000 59992 209
45.3329 5 4 60000 59980 340
45.3329 6 0 60000 55588 403
45.3329 6 1 60000 -15176 249
45.3329 6 2 60000 59980 200
45.3329 6 3 60000 59974 306
45.3329 6 4 60000 60004 115
45.3329 7 0 60000 60016 70
45.3329 7 1 60000 59998 218
45.3329 7 2 60000 59962 311
45.3329 7 3 60000 59992 154
45.3329 7 4 60000 60004 292
45.3329 8 0 60000 59992 184
45.3329 8 1 60000 -14726 259
45.3329 8 2 60000 60010 265
45.3329 8 3 60000 60022 304
45.3329 8 4 60000 60004 149
45.3329 9 0 60000 59968 303
45.3329 9 1 60000 60010 196
45.3329 9 2 60000 59974 309
45.3329 9 3 60000 59992 229
45.3329 9 4 60000 60016 249
45.3489 0 0 60000 60010 132
45.3489 0 1 60000 -10832 304
45.3489 0 2 60000 60004 264
45.3489 0 3 60000 59986 307
45.3489 0 4 60000 60016 248
45.3489 1 0 60000 59986 361
45.3489 1 1 60000 60004 296
45.3489 1 2 60000 59986 260
45.3489 1 3 60000 59992 274
45.3489 1 4 60000 59986 301
45.3489 2 0 60000 60016 366
45.3489 2 1 60000 -14030 238
45.3489 2 2 60000 60006 184
45.3489 2 3 60000 59980 335
45.3489 2 4 60000 59992 274
45.3489 3 0 60000 59980 139
45.3489 3 1 60000 60010 188
45.3489 3 2 60000 59986 311
45.3489 3 3 60000 60010 303
45.3489 3 4 60000 59986 358
45.3489 4 0 60000 60010 223
45.3489 4 1 60000 -10046 286
45.3489 4 2 65400 69802 114
45.3489 4 3 60000 59980 414
45.3489 4 4 60000 59992 27
45.3489 5 0 60000 59980 342
45.3489 5 1 60000 60004 191
45.3489 5 2 60000 59986 361
45.3489 5 3 60000 59992 197
45.3489 5 4 60000 59986 341
45.3489 6 0 60000 53668 627
45.3489 6 1 60000 -15176 249
45.3489 6 2 60000 59986 193
45.3489 6 3 60000 59974 307
45.3489 6 4 60000 60010 112
45.3489 7 0 60000 60010 67
45.3489 7 1 60000 59992 226
45.3489 7 2 60000 59968 311
45.3489 7 3 60000 59992 167
45.3489 7 4 60000 60004 293
45.3489 8 0 60000 59986 179
45.3489 8 1 60000 -14726 259
45.3489 8 2 60000 60004 268
45.3489 8 3 60000 60016 306
45.3489 8 4 60000 60004 154
45.3489 9 0 60000 59968 305
45.3489 9 1 60000 60004 194
45.3489 9 2 60000 59974 309
45.3489 9 3 60000 59986 224
45.3489 9 4 60000 60022 258
45.3659 0 0 60000 60004 128
45.3659 0 1 60000 -10832 304
45.3659 0 2 60000 60022 266
45.3659 0 3 60000 59986 307
45.3659 0 4 60000 60004 246
45.3659 1 0 60000 59980 362
45.3659 1 1 60000 60004 296
45.3659 1 2 60000 59986 261
45.3659 1 3 60000 59992 274
45.3659 1 4 60000 59986 303
45.3659 2 0 60000 60004 364
45.3659 2 1 60000 -14030 238
45.3659 2 2 60000 60012 187
45.3659 2 3 60000 59986 335
45.3659 2 4 60000 59992 275
45.3659 3 0 60000 59980 141
45.3659 3 1 60000 59998 189
45.3659 3 2 60000 59986 317
45.3659 3 3 60000 60004 304
45.3659 3 4 60000 59986 358
45.3659 4 0 60000 60010 225
45.3659 4 1 60000 -10046 286
45.3659 4 2 64400 68242 105
45.3659 4 3 60000 59986 419
45.3659 4 4 60000 59992 31
45.3659 5 0 60000 59986 342
45.3659 5 1 60000 60004 196
45.3659 5 2 60000 59986 363
45.3659 5 3 60000 59986 201
45.3659 5 4 60000 59986 339
45.3659 6 0 60000 59482 633
45.3659 6 1 60000 -15176 249
45.3659 6 2 60000 59986 191
45.3659 6 3 60000 59968 308
45.3659 6 4 60000 60004 117
45.3659 7 0 60000 60010 62
45.3659 7 1 60000 59998 222
45.3659 7 2 60000 59962 310
45.3659 7 3 60000 59992 168
45.3659 7 4 60000 60004 293
45.3659 8 0 60000 59992 181
45.3659 8 1 60000 -14726 259
45.3659 8 2 60000 60010 273
45.3659 8 3 60000 60016 307
45.3659 8 4 60000 60010 151
45.3659 9 0 60000 59962 304
45.3659 9 1 60000 60004 189
45.3659 9 2 60000 59974 310
45.3659 9 3 60000 59986 232
45.3659 9 4 60000 60022 242
45.3819 0 0 60000 60004 126
45.3819 0 1 60000 -10832 304
45.3819 0 2 60000 60010 264
45.3819 0 3 60000 59986 306
45.3819 0 4 60000 60010 243
45.3819 1 0 60000 59986 365
45.3819 1 1 60000 60004 296
45.3819 1 2 60000 59986 257
45.3819 1 3 60000 59992 277
45.3819 1 4 60000 59986 301
45.3819 2 0 60000 60004 364
45.3819 2 1 60000 -14030 238
45.3819 2 2 60000 60012 190
45.3819 2 3 60000 59980 337
45.3819 2 4 60000 59992 275
45.3819 3 0 60000 59992 138
45.3819 3 1 60000 60004 197
45.3819 3 2 60000 59986 316
45.3819 3 3 60000 60010 309
45.3819 3 4 60000 59986 357
45.3819 4 0 60000 60010 223
45.3819 4 1 60000 -10046 286
45.3819 4 2 63400 68008 105
45.3819 4 3 60000 59986 416
45.3819 4 4 60000 59992 27
45.3819 5 0 60000 59986 340
45.3819 5 1 60000 60010 201
45.3819 5 2 60000 59986 363
45.3819 5 3 60000 59992 207
45.3819 5 4 60000 59986 339
45.3819 6 0 60000 65848 422
45.3819 6 1 60000 -15176 249
45.3819 6 2 60000 59986 191
45.3819 6 3 60000 59968 305
45.3819 6 4 60000 60004 121
45.3819 7 0 60000 60016 62
45.3819 7 1 60000 59992 216
45.3819 7 2 60000 59962 311
45.3819 7 3 60000 59992 162
45.3819 7 4 60000 60004 285
45.3819 8 0 60000 59992 180
45.3819 8 1 60000 -14726 259
45.3819 8 2 60000 60010 272
45.3819 8 3 60000 60016 304
45.3819 8 4 60000 60004 152
45.3819 9 0 60000 59968 302
45.3819 9 1 60000 60010 197
45.3819 9 2 60000 59974 307
45.3819 9 3 60000 59986 226
45.3819 9 4 60000 60028 254
45.3979 0 0 60000 60004 126
45.3979 0 1 60000 -10832 304
45.3979 0 2 60000 60010 264
45.3979 0 3 60000 59986 306
45.3979 0 4 60000 60010 243
45.3979 1 0 60000 59986 365
45.3979 1 1 60000 60004 296
45.3979 1 2 60000 59986 257
45.3979 1 3 60000 59992 277
45.3979 1 4 60000 59986 301
45.3979 2 0 60000 60004 364
45.3979 2 1 60000 -14030 238
45.3979 2 2 60000 60012 190
45.3979 2 3 60000 59980 337
45.3979 2 4 60000 59992 275
45.3979 3 0 60000 59992 138
45.3979 3 1 60000 60004 197
45.3979 3 2 60000 59986 316
45.3979 3 3 60000 60010 309
45.3979 3 4 60000 59986 357
45.3979 4 0 60000 60010 223
45.3979 4 1 60000 -10046 286
45.3979 4 2 62400 68008 105
45.3979 4 3 60000 59986 416
45.3979 4 4 60000 59992 27
45.3979 5 0 60000 59986 340
45.3979 5 1 60000 60010 201
45.3979 5 2 60000 59986 363
45.3979 5 3 60000 59992 207
45.3979 5 4 60000 59986 339
45.3979 6 0 60000 65848 422
45.3979 6 1 60000 -15176 249
45.3979 6 2 60000 59986 191
45.3979 6 3 60000 59968 305
45.3979 6 4 60000 60004 121
45.3979 7 0 60000 60016 62
45.3979 7 1 60000 59992 216
45.3979 7 2 60000 59962 311
45.3979 7 3 60000 59992 162
45.3979 7 4 60000 60004 285
45.3979 8 0 60000 59992 180
45.3979 8 1 60000 -14726 259
45.3979 8 2 60000 60010 272
45.3979 8 3 60000 60016 304
45.3979 8 4 60000 60004 152
45.3979 9 0 60000 59968 302
45.3979 9 1 60000 60010 197
45.3979 9 2 60000 59974 307
45.3979 9 3 60000 59986 226
45.3979 9 4 60000 60028 254
45.4159 0 0 60000 60004 146
45.4159 0 1 60000 -10832 304
45.4159 0 2 60000 60004 259
45.4159 0 3 60000 59986 302
45.4159 0 4 60000 60004 242
45.4159 1 0 60000 59986 366
45.4159 1 1 60000 60010 297
45.4159 1 2 60000 59986 257
45.4159 1 3 60000 59992 277
45.4159 1 4 60000 59980 302
45.4159 2 0 60000 60004 363
45.4159 2 1 60000 -14030 238
45.4159 2 2 60000 60006 188
45.4159 2 3 60000 59986 339
45.4159 2 4 60000 59992 275
45.4159 3 0 60000 59986 140
45.4159 3 1 60000 60010 191
45.4159 3 2 60000 59986 315
45.4159 3 3 60000 60010 313
45.4159 3 4 60000 59986 357
45.4159 4 0 60000 60004 221
45.4159 4 1 60000 -10046 286
45.4159 4 2 61400 67648 82
45.4159 4 3 60000 59986 415
45.4159 4 4 60000 59986 21
45.4159 5 0 60000 59986 340
45.4159 5 1 60000 60010 197
45.4159 5 2 60000 59986 363
45.4159 5 3 60000 59992 219
45.4159 5 4 60000 59986 341
45.4159 6 0 60000 63904 489
45.4159 6 1 60000 -15176 249
45.4159 6 2 60000 59980 192
45.4159 6 3 60000 59974 306
45.4159 6 4 60000 60004 106
45.4159 7 0 60000 60010 72
45.4159 7 1 60000 59998 232
45.4159 7 2 60000 59962 310
45.4159 7 3 60000 59992 164
45.4159 7 4 60000 59998 278
45.4159 8 0 60000 59986 185
45.4159 8 1 60000 -14726 259
45.4159 8 2 60000 60004 273
45.4159 8 3 60000 60016 306
45.4159 8 4 60000 60004 154
45.4159 9 0 60000 59962 304
45.4159 9 1 60000 60010 191
45.4159 9 2 60000 59974 307
45.4159 9 3 60000 59992 223
45.4159 9 4 60000 60022 252
45.4329 0 0 60000 60010 149
45.4329 0 1 60000 -10832 304
45.4329 0 2 60000 60010 261
45.4329 0 3 60000 59980 304
45.4329 0 4 60000 60010 243
45.4329 1 0 60000 59986 366
45.4329 1 1 60000 60010 299
45.4329 1 2 60000 59986 259
45.4329 1 3 60000 59992 276
45.4329 1 4 60000 59986 302
45.4329 2 0 60000 60004 362
45.4329 2 1 60000 -14030 238
45.4329 2 2 60000 60012 187
45.4329 2 3 60000 59986 338
45.4329 2 4 60000 59992 275
45.4329 3 0 60000 59980 148
45.4329 3 1 60000 60010 195
45.4329 3 2 60000 59980 316
45.4329 3 3 60000 60004 307
45.4329 3 4 60000 59986 356
45.4329 4 0 60000 60010 225
45.4329 4 1 60000 -10046 286
45.4329 4 2 60400 66352 77
45.4329 4 3 60000 59980 414
45.4329 4 4 60000 59992 32
45.4329 5 0 60000 59980 339
45.4329 5 1 60000 60010 195
45.4329 5 2 60000 59986 362
45.4329 5 3 60000 59992 211
45.4329 5 4 60000 59986 343
45.4329 6 0 60000 55504 413
45.4329 6 1 60000 -15176 249
45.4329 6 2 60000 59986 188
45.4329 6 3 60000 59974 307
45.4329 6 4 60000 60004 114
45.4329 7 0 60000 60016 75
45.4329 7 1 60000 59998 221
45.4329 7 2 60000 59968 309
45.4329 7 3 60000 59992 161
45.4329 7 4 60000 60004 285
45.4329 8 0 60000 59992 182
45.4329 8 1 60000 -14726 259
45.4329 8 2 60000 60004 276
45.4329 8 3 60000 60022 306
45.4329 8 4 60000 60010 157
45.4329 9 0 60000 59962 305
45.4329 9 1 60000 60010 190
45.4329 9 2 60000 59974 306
45.4329 9 3 60000 59992 227
45.4329 9 4 60000 60022 250
45.4489 0 0 60000 60010 128
45.4489 0 1 60000 -10832 304
45.4489 0 2 60000 60016 259
45.4489 0 3 60000 59980 302
45.4489 0 4 60000 59998 237
45.4489 1 0 60000 59986 364
45.4489 1 1 60000 60010 299
45.4489 1 2 60000 59980 256
45.4489 1 3 60000 59986 276
45.4489 1 4 60000 59986 302
45.4489 2 0 60000 60004 363
45.4489 2 1 60000 -14030 238
45.4489 2 2 60000 60000 185
45.4489 2 3 60000 59986 335
45.4489 2 4 60000 59992 275
45.4489 3 0 60000 59980 144
45.4489 3 1 60000 60004 194
45.4489 3 2 60000 59986 316
45.4489 3 3 60000 60010 304
45.4489 3 4 60000 59986 354
45.4489 4 0 60000 60010 223
45.4489 4 1 60000 -10046 286
45.4489 4 2 59400 65194 48
45.4489 4 3 60000 59986 413
45.4489 4 4 60000 59992 26
45.4489 5 0 60000 59986 339
45.4489 5 1 60000 60010 188
45.4489 5 2 60000 59986 362
45.4489 5 3 60000 59986 222
45.4489 5 4 60000 59986 341
45.4489 6 0 60000 53962 640
45.4489 6 1 60000 -15176 249
45.4489 6 2 60000 59986 189
45.4489 6 3 60000 59968 308
45.4489 6 4 60000 60004 128
45.4489 7 0 60000 60010 76
45.4489 7 1 60000 59998 223
45.4489 7 2 60000 59968 310
45.4489 7 3 60000 59992 157
45.4489 7 4 60000 60004 287
45.4489 8 0 60000 59992 185
45.4489 8 1 60000 -14726 259
45.4489 8 2 60000 60004 269
45.4489 8 3 60000 60022 305
45.4489 8 4 60000 60010 158
45.4489 9 0 60000 59968 307
45.4489 9 1 60000 60004 194
45.4489 9 2 60000 59974 307
45.4489 9 3 60000 59986 226
45.4489 9 4 60000 60022 258
45.4659 0 0 60000 60010 125
45.4659 0 1 60000 -10832 304
45.4659 0 2 60000 60010 261
45.4659 0 3 60000 59986 303
45.4659 0 4 60000 60004 245
45.4659 1 0 60000 59986 362
45.4659 1 1 60000 60004 297
45.4659 1 2 60000 59986 258
45.4659 1 3 60000 59992 276
45.4659 1 4 60000 59986 298
45.4659 2 0 60000 60004 363
45.4659 2 1 60000 -14030 238
45.4659 2 2 60000 60006 192
45.4659 2 3 60000 59986 336
45.4659 2 4 60000 59992 272
45.4659 3 0 60000 59986 142
45.4659 3 1 60000 60010 197
45.4659 3 2 60000 59986 317
45.4659 3 3 60000 60004 303
45.4659 3 4 60000 59986 357
45.4659 4 0 60000 60004 224
45.4659 4 1 60000 -10046 286
45.4659 4 2 58400 63184 92
45.4659 4 3 60000 59986 417
45.4659 4 4 60000 59986 24
45.4659 5 0 60000 59986 339
45.4659 5 1 60000 60004 185
45.4659 5 2 60000 59986 361
45.4659 5 3 60000 59986 215
45.4659 5 4 60000 59986 342
45.4659 6 0 60000 65920 443
45.4659 6 1 60000 -15176 249
45.4659 6 2 60000 59980 198
45.4659 6 3 60000 59974 306
45.4659 6 4 60000 60004 102
45.4659 7 0 60000 60010 77
45.4659 7 1 60000 59998 217
45.4659 7 2 60000 59968 310
45.4659 7 3 60000 59992 153
45.4659 7 4 60000 59998 282
45.4659 8 0 60000 59986 173
45.4659 8 1 60000 -14726 259
45.4659 8 2 60000 60004 268
45.4659 8 3 60000 60016 304
45.4659 8 4 60000 60004 153
45.4659 9 0 60000 59974 303
45.4659 9 1 60000 60010 190
45.4659 9 2 60000 59974 306
45.4659 9 3 60000 59992 226
45.4659 9 4 60000 60016 246
45.4819 0 0 60000 60004 125
45.4819 0 1 60000 -10832 304
45.4819 0 2 60000 60010 257
45.4819 0 3 60000 59986 299
45.4819 0 4 60000 60004 245
45.4819 1 0 60000 59986 364
45.4819 1 1 60000 60010 297
45.4819 1 2 60000 59986 257
45.4819 1 3 60000 59992 276
45.4819 1 4 60000 59980 303
45.4819 2 0 60000 60004 363
45.4819 2 1 60000 -14030 238
45.4819 2 2 60000 60006 193
45.4819 2 3 60000 59986 335
45.4819 2 4 60000 59992 273
45.4819 3 0 60000 59986 147
45.4819 3 1 60000 60004 200
45.4819 3 2 60000 59986 318
45.4819 3 3 60000 60004 301
45.4819 3 4 60000 59986 354
45.4819 4 0 60000 60004 222
45.4819 4 1 60000 -10046 286
45.4819 4 2 57400 62224 122
45.4819 4 3 60000 59986 416
45.4819 4 4 60000 59992 29
45.4819 5 0 60000 59986 341
45.4819 5 1 60000 60004 195
45.4819 5 2 60000 59980 363
45.4819 5 3 60000 59992 213
45.4819 5 4 60000 59980 342
45.4819 6 0 60000 62740 502
45.4819 6 1 60000 -15176 249
45.4819 6 2 60000 59986 196
45.4819 6 3 60000 59974 305
45.4819 6 4 60000 60004 117
45.4819 7 0 60000 60010 73
45.4819 7 1 60000 59998 218
45.4819 7 2 60000 59962 310
45.4819 7 3 60000 59992 157
45.4819 7 4 60000 60004 289
45.4819 8 0 60000 59986 178
45.4819 8 1 60000 -14726 259
45.4819 8 2 60000 60010 263
45.4819 8 3 60000 60016 304
45.4819 8 4 60000 60004 149
45.4819 9 0 60000 59968 302
45.4819 9 1 60000 60010 195
45.4819 9 2 60000 59974 307
45.4819 9 3 60000 59998 223
45.4819 9 4 60000 60016 242
45.4989 0 0 60000 60004 122
45.4989 0 1 60000 -10832 304
45.4989 0 2 60000 60004 259
45.4989 0 3 60000 59980 301
45.4989 0 4 60000 60004 246
45.4989 1 0 60000 59980 363
45.4989 1 1 60000 60010 297
45.4989 1 2 60000 59986 258
45.4989 1 3 60000 59992 277
45.4989 1 4 60000 59986 302
45.4989 2 0 60000 60010 364
45.4989 2 1 60000 -14030 238
45.4989 2 2 60000 60012 188
45.4989 2 3 60000 59986 338
45.4989 2 4 60000 59992 273
45.4989 3 0 60000 59980 142
45.4989 3 1 60000 59998 192
45.4989 3 2 60000 59986 317
45.4989 3 3 60000 60004 304
45.4989 3 4 60000 59986 356
45.4989 4 0 60000 60010 221
45.4989 4 1 60000 -10046 286
45.4989 4 2 56400 60706 165
45.4989 4 3 60000 59986 415
45.4989 4 4 60000 59992 35
45.4989 5 0 60000 59986 341
45.4989 5 1 60000 60010 193
45.4989 5 2 60000 59980 365
45.4989 5 3 60000 59986 222
45.4989 5 4 60000 59980 341
45.4989 6 0 60000 54724 468
45.4989 6 1 60000 -15176 249
45.4989 6 2 60000 59986 191
45.4989 6 3 60000 59974 304
45.4989 6 4 60000 60010 121
45.4989 7 0 60000 60016 75
45.4989 7 1 60000 59998 217
45.4989 7 2 60000 59968 310
45.4989 7 3 60000 59992 160
45.4989 7 4 60000 60004 284
45.4989 8 0 60000 59986 179
45.4989 8 1 60000 -14726 259
45.4989 8 2 60000 60004 271
45.4989 8 3 60000 60016 305
45.4989 8 4 60000 60004 152
45.4989 9 0 60000 59968 304
45.4989 9 1 60000 60010 191
45.4989 9 2 60000 59974 308
45.4989 9 3 60000 59986 222
45.4989 9 4 60000 60016 242
45.5159 0 0 60000 60004 115
45.5159 0 1 60000 -10832 304
45.5159 0 2 60000 60004 261
45.5159 0 3 60000 59980 304
45.5159 0 4 60000 60010 246
45.5159 1 0 60000 59980 363
45.5159 1 1 60000 60004 298
45.5159 1 2 60000 59986 255
45.5159 1 3 60000 59992 277
45.5159 1 4 60000 59986 302
45.5159 2 0 60000 60004 365
45.5159 2 1 60000 -14030 238
45.5159 2 2 60000 60012 187
45.5159 2 3 60000 59986 337
45.5159 2 4 60000 59992 273
45.5159 3 0 60000 59986 142
45.5159 3 1 60000 60004 190
45.5159 3 2 60000 59986 316
45.5159 3 3 60000 60010 299
45.5159 3 4 60000 59980 356
45.5159 4 0 60000 60004 220
45.5159 4 1 60000 -10046 286
45.5159 4 2 55400 58930 106
45.5159 4 3 60000 59986 416
45.5159 4 4 60000 59992 33
45.5159 5 0 60000 59986 341
45.5159 5 1 60000 60004 177
45.5159 5 2 60000 59986 364
45.5159 5 3 60000 59992 204
45.5159 5 4 60000 59986 343
45.5159 6 0 60000 54808 661
45.5159 6 1 60000 -15176 249
45.5159 6 2 60000 59980 197
45.5159 6 3 60000 59974 308
45.5159 6 4 60000 60004 122
45.5159 7 0 60000 60016 79
45.5159 7 1 60000 59998 216
45.5159 7 2 60000 59968 310
45.5159 7 3 60000 59986 147
45.5159 7 4 60000 60004 289
45.5159 8 0 60000 59992 183
45.5159 8 1 60000 -14726 259
45.5159 8 2 60000 60004 273
45.5159 8 3 60000 60016 305
45.5159 8 4 60000 60010 154
45.5159 9 0 60000 59962 303
45.5159 9 1 60000 60004 191
45.5159 9 2 60000 59974 308
45.5159 9 3 60000 59998 225
