time i j heightsForShapeDisplay heightsFromShapeDisplay forceFromShapeDisplay
2.539 1 2 20000 20014 285
2.539 1 3 20000 20008 189
2.539 1 4 20000 19984 324
2.539 2 0 20000 19990 92
2.539 2 1 20000 -14030 238
2.539 2 2 20000 19986 217
2.539 2 3 20000 20044 272
2.539 2 4 20000 19990 90
2.539 3 0 20000 20014 87
2.539 3 1 20000 20032 232
2.539 3 2 20000 20008 352
2.539 3 3 20000 20014 222
2.539 3 4 20000 20002 299
2.539 4 0 20000 20080 365
2.539 4 1 20000 -10046 286
2.539 4 2 5000 5014 60
2.539 4 3 20000 20020 271
2.539 4 4 20000 20014 188
2.539 5 0 20000 20002 284
2.539 5 1 20000 19900 651
2.539 5 2 20000 20014 283
2.539 5 3 20000 20002 224
2.539 5 4 20000 20008 288
2.539 6 0 20000 21286 421
2.539 6 1 20000 -15176 249
2.539 6 2 20000 20008 230
2.539 6 3 20000 19564 588
2.539 6 4 20000 19990 206
2.539 7 0 20000 19930 350
2.539 7 1 20000 19990 40
2.539 7 2 20000 21010 321
2.539 7 3 20000 19996 194
2.539 7 4 20000 20356 851
2.539 8 0 20000 20080 216
2.539 8 1 20000 -14726 259
2.539 8 2 20000 20008 242
2.539 8 3 20000 20284 558
2.539 8 4 20000 20020 218
2.539 9 0 20000 20794 321
2.539 9 1 20000 20056 229
2.539 9 2 20000 19900 1004
2.539 9 3 20000 20008 153
2.539 9 4 20000 19972 276
2.556 0 0 20000 20014 161
2.556 0 1 20000 -10832 304
2.556 0 2 20000 19996 224
2.556 0 3 20000 20014 347
2.556 0 4 20000 19996 203
2.556 1 0 20000 20026 296
2.556 1 1 20000 19996 208
2.556 1 2 20000 20014 310
2.556 1 3 20000 19990 193
2.556 1 4 20000 20020 343
2.556 2 0 20000 19996 74
2.556 2 1 20000 -14030 238
2.556 2 2 20000 19998 248
2.556 2 3 20000 20002 296
2.556 2 4 20000 19996 111
2.556 3 0 20000 20020 94
2.556 3 1 20000 19966 225
2.556 3 2 20000 20026 377
2.556 3 3 20000 20008 229
2.556 3 4 20000 20026 300
2.556 4 0 20000 20074 350
2.556 4 1 20000 -10046 286
2.556 4 2 5000 5008 50
2.556 4 3 20000 20014 273
2.556 4 4 20000 20014 187
2.556 5 0 20000 20026 301
2.556 5 1 20000 19942 422
2.556 5 2 20000 20020 302
2.556 5 3 20000 19996 222
2.556 5 4 20000 20020 314
2.556 6 0 20000 14260 500
2.556 6 1 20000 -15176 249
2.556 6 2 20000 20008 239
2.556 6 3 20000 20296 575
2.556 6 4 20000 19990 206
2.556 7 0 20000 19834 384
2.556 7 1 20000 19990 49
2.556 7 2 20000 20740 302
2.556 7 3 20000 19996 195
2.556 7 4 20000 18838 995
2.556 8 0 20000 19918 220
2.556 8 1 20000 -14726 259
2.556 8 2 20000 20014 252
2.556 8 3 20000 19774 347
2.556 8 4 20000 19984 224
2.556 9 0 20000 20680 309
2.556 9 1 20000 19948 218
2.556 9 2 20000 23278 864
2.556 9 3 20000 20008 154
2.556 9 4 20000 19984 272
2.573 0 0 20000 20002 162
2.573 0 1 20000 -10832 304
2.573 0 2 20000 20014 219
2.573 0 3 20000 20014 376
2.573 0 4 20000 20002 200
2.573 1 0 20000 20014 292
2.573 1 1 20000 19990 204
2.573 1 2 20000 20008 290
2.573 1 3 20000 20008 192
2.573 1 4 20000 20002 347
2.573 2 0 20000 19996 70
2.573 2 1 20000 -14030 238
2.573 2 2 20000 19986 230
2.573 2 3 20000 20020 294
2.573 2 4 20000 19990 125
2.573 3 0 20000 20014 95
2.573 3 1 20000 20026 234
2.573 3 2 20000 20002 360
2.573 3 3 20000 20008 228
2.573 3 4 20000 20002 302
2.573 4 0 20000 20074 340
2.573 4 1 20000 -10046 286
2.573 4 2 5000 5014 54
2.573 4 3 20000 20020 282
2.573 4 4 20000 20008 191
2.573 5 0 20000 20008 288
2.573 5 1 20000 19984 342
2.573 5 2 20000 20020 308
2.573 5 3 20000 19996 224
2.573 5 4 20000 20020 314
2.573 6 0 20000 15046 637
2.573 6 1 20000 -15176 249
2.573 6 2 20000 20008 235
2.573 6 3 20000 19840 439
2.573 6 4 20000 19990 204
2.573 7 0 20000 19972 403
2.573 7 1 20000 19996 67
2.573 7 2 20000 20488 296
2.573 7 3 20000 19990 195
2.573 7 4 20000 21280 1013
2.573 8 0 20000 20062 214
2.573 8 1 20000 -14726 259
2.573 8 2 20000 20014 255
2.573 8 3 20000 20200 517
2.573 8 4 20000 20008 232
2.573 9 0 20000 20578 297
2.573 9 1 20000 20038 230
2.573 9 2 20000 19816 573
2.573 9 3 20000 20008 146
2.573 9 4 20000 19984 265
2.589 0 0 20000 20002 162
2.589 0 1 20000 -10832 304
2.589 0 2 20000 20014 219
2.589 0 3 20000 20014 376
2.589 0 4 20000 20002 200
2.589 1 0 20000 20014 292
2.589 1 1 20000 19990 204
2.589 1 2 20000 20008 290
2.589 1 3 20000 20008 192
2.589 1 4 20000 20002 347
2.589 2 0 20000 19996 70
2.589 2 1 20000 -14030 238
2.589 2 2 20000 19986 230
2.589 2 3 20000 20020 294
2.589 2 4 20000 19990 125
2.589 3 0 20000 20014 95
2.589 3 1 20000 20026 234
2.589 3 2 20000 20002 360
2.589 3 3 20000 20008 228
2.589 3 4 20000 20002 302
2.589 4 0 20000 20074 340
2.589 4 1 20000 -10046 286
2.589 4 2 5000 5014 54
2.589 4 3 20000 20020 282
2.589 4 4 20000 20008 191
2.589 5 0 20000 20008 288
2.589 5 1 20000 19984 342
2.589 5 2 20000 20020 308
2.589 5 3 20000 19996 224
2.589 5 4 20000 20020 314
2.589 6 0 20000 15046 637
2.589 6 1 20000 -15176 249
2.589 6 2 20000 20008 235
2.589 6 3 20000 19840 439
2.589 6 4 20000 19990 204
2.589 7 0 20000 19972 403
2.589 7 1 20000 19996 67
2.589 7 2 20000 20488 296
2.589 7 3 20000 19990 195
2.589 7 4 20000 21280 1013
2.589 8 0 20000 20062 214
2.589 8 1 20000 -14726 259
2.589 8 2 20000 20014 255
2.589 8 3 20000 20200 517
2.589 8 4 20000 20008 232
2.589 9 0 20000 20578 297
2.589 9 1 20000 20038 230
2.589 9 2 20000 19816 573
2.589 9 3 20000 20008 146
2.589 9 4 20000 19984 265
2.606 0 0 20000 20014 156
2.606 0 1 20000 -10832 304
2.606 0 2 20000 20002 220
2.606 0 3 20000 20014 387
2.606 0 4 20000 19996 200
2.606 1 0 20000 20014 289
2.606 1 1 20000 19990 206
2.606 1 2 20000 20014 296
2.606 1 3 20000 19996 195
2.606 1 4 20000 20014 338
2.606 2 0 20000 19996 63
2.606 2 1 20000 -14030 238
2.606 2 2 20000 20004 233
2.606 2 3 20000 20020 314
2.606 2 4 20000 19990 131
2.606 3 0 20000 20014 91
2.606 3 1 20000 19990 235
2.606 3 2 20000 20020 368
2.606 3 3 20000 20008 229
2.606 3 4 20000 20002 289
2.606 4 0 20000 20068 332
2.606 4 1 20000 -10046 286
2.606 4 2 5000 5008 47
2.606 4 3 20000 20020 289
2.606 4 4 20000 20014 191
2.606 5 0 20000 20020 288
2.606 5 1 20000 19996 293
2.606 5 2 20000 20014 309
2.606 5 3 20000 19996 226
2.606 5 4 20000 20014 311
2.606 6 0 20000 21814 523
2.606 6 1 20000 -15176 249
2.606 6 2 20000 20014 245
2.606 6 3 20000 20008 383
2.606 6 4 20000 19990 202
2.606 7 0 20000 19990 413
2.606 7 1 20000 20002 69
2.606 7 2 20000 20350 291
2.606 7 3 20000 19996 191
2.606 7 4 20000 22510 1102
2.606 8 0 20000 19966 214
2.606 8 1 20000 -14726 259
2.606 8 2 20000 20008 250
2.606 8 3 20000 19954 333
2.606 8 4 20000 20020 231
2.606 9 0 20000 20392 295
2.606 9 1 20000 19972 215
2.606 9 2 20000 18982 923
2.606 9 3 20000 20008 135
2.606 9 4 20000 19984 262
2.623 0 0 20000 20008 147
2.623 0 1 20000 -10832 304
2.623 0 2 20000 19996 228
2.623 0 3 20000 20014 392
2.623 0 4 20000 19990 199
2.623 1 0 20000 20020 295
2.623 1 1 20000 19996 214
2.623 1 2 20000 20020 303
2.623 1 3 20000 19996 191
2.623 1 4 20000 20032 350
2.623 2 0 20000 19996 56
2.623 2 1 20000 -14030 238
2.623 2 2 20000 19986 234
2.623 2 3 20000 20008 299
2.623 2 4 20000 19996 139
2.623 3 0 20000 20020 94
2.623 3 1 20000 20002 231
2.623 3 2 20000 20008 376
2.623 3 3 20000 20008 230
2.623 3 4 20000 20020 298
2.623 4 0 20000 20068 326
2.623 4 1 20000 -10046 286
2.623 4 2 5000 5008 43
2.623 4 3 20000 20014 286
2.623 4 4 20000 20008 197
2.623 5 0 20000 20020 304
2.623 5 1 20000 19996 251
2.623 5 2 20000 20014 314
2.623 5 3 20000 19996 234
2.623 5 4 20000 20020 314
2.623 6 0 20000 25282 428
2.623 6 1 20000 -15176 249
2.623 6 2 20000 20014 242
2.623 6 3 20000 19990 327
2.623 6 4 20000 19984 203
2.623 7 0 20000 19990 414
2.623 7 1 20000 19996 91
2.623 7 2 20000 20272 310
2.623 7 3 20000 19996 201
2.623 7 4 20000 27124 675
2.623 8 0 20000 19996 223
2.623 8 1 20000 -14726 259
2.623 8 2 20000 20014 254
2.623 8 3 20000 19864 471
2.623 8 4 20000 20008 233
2.623 9 0 20000 20176 313
2.623 9 1 20000 20002 219
2.623 9 2 20000 21820 963
2.623 9 3 20000 20008 127
2.623 9 4 20000 19984 268
2.64 0 0 20000 20008 165
2.64 0 1 20000 -10832 304
2.64 0 2 20000 20008 228
2.64 0 3 20000 20020 392
2.64 0 4 20000 19996 197
2.64 1 0 20000 20014 290
2.64 1 1 20000 19996 214
2.64 1 2 20000 20014 291
2.64 1 3 20000 20002 191
2.64 1 4 20000 20002 333
2.64 2 0 20000 19996 56
2.64 2 1 20000 -14030 238
2.64 2 2 20000 19998 224
2.64 2 3 20000 20026 294
2.64 2 4 20000 19996 143
2.64 3 0 20000 20014 92
2.64 3 1 20000 20020 236
2.64 3 2 20000 20014 356
2.64 3 3 20000 20008 231
2.64 3 4 20000 20002 292
2.64 4 0 20000 20062 308
2.64 4 1 20000 -10046 286
2.64 4 2 5000 5008 40
2.64 4 3 20000 20014 291
2.64 4 4 20000 20008 205
2.64 5 0 20000 20002 289
2.64 5 1 20000 19996 250
2.64 5 2 20000 20014 314
2.64 5 3 20000 19990 235
2.64 5 4 20000 20014 303
2.64 6 0 20000 20356 418
2.64 6 1 20000 -15176 249
2.64 6 2 20000 20014 235
2.64 6 3 20000 20002 313
2.64 6 4 20000 19990 213
2.64 7 0 20000 19996 410
2.64 7 1 20000 19990 101
2.64 7 2 20000 20254 309
2.64 7 3 20000 19996 193
2.64 7 4 20000 26236 619
2.64 8 0 20000 20026 226
2.64 8 1 20000 -14726 259
2.64 8 2 20000 20014 256
2.64 8 3 20000 20314 314
2.64 8 4 20000 20020 228
2.64 9 0 20000 20128 323
2.64 9 1 20000 20008 224
2.64 9 2 20000 19852 758
2.64 9 3 20000 20014 116
2.64 9 4 20000 19978 260
2.657 0 0 20000 20014 159
2.657 0 1 20000 -10832 304
2.657 0 2 20000 19990 227
2.657 0 3 20000 20014 390
2.657 0 4 20000 20002 195
2.657 1 0 20000 20020 297
2.657 1 1 20000 19996 217
2.657 1 2 20000 20020 306
2.657 1 3 20000 20002 193
2.657 1 4 20000 20020 348
2.657 2 0 20000 19996 58
2.657 2 1 20000 -14030 238
2.657 2 2 20000 19992 238
2.657 2 3 20000 20014 307
2.657 2 4 20000 19996 147
2.657 3 0 20000 20014 93
2.657 3 1 20000 19996 230
2.657 3 2 20000 20014 373
2.657 3 3 20000 20014 234
2.657 3 4 20000 20020 296
2.657 4 0 20000 20056 296
2.657 4 1 20000 -10046 286
2.657 4 2 5000 5008 39
2.657 4 3 20000 20014 290
2.657 4 4 20000 20008 211
2.657 5 0 20000 20020 303
2.657 5 1 20000 19990 242
2.657 5 2 20000 20014 316
2.657 5 3 20000 19996 229
2.657 5 4 20000 20020 311
2.657 6 0 20000 13378 493
2.657 6 1 20000 -15176 249
2.657 6 2 20000 20014 248
2.657 6 3 20000 19990 296
2.657 6 4 20000 19984 200
2.657 7 0 20000 19990 407
2.657 7 1 20000 19996 98
2.657 7 2 20000 20176 309
2.657 7 3 20000 19996 196
2.657 7 4 20000 20482 435
2.657 8 0 20000 19984 229
2.657 8 1 20000 -14726 259
2.657 8 2 20000 20014 254
2.657 8 3 20000 20032 338
2.657 8 4 20000 20008 229
2.657 9 0 20000 20074 330
2.657 9 1 20000 19996 219
2.657 9 2 20000 20296 685
2.657 9 3 20000 20008 103
2.657 9 4 20000 19990 266
2.673 0 0 20000 20008 156
2.673 0 1 20000 -10832 304
2.673 0 2 20000 20002 230
2.673 0 3 20000 20020 394
2.673 0 4 20000 19996 193
2.673 1 0 20000 20020 300
2.673 1 1 20000 20002 220
2.673 1 2 20000 20014 301
2.673 1 3 20000 19996 191
2.673 1 4 20000 20020 342
2.673 2 0 20000 19996 51
2.673 2 1 20000 -14030 238
2.673 2 2 20000 20004 232
2.673 2 3 20000 20014 309
2.673 2 4 20000 19990 148
2.673 3 0 20000 20014 93
2.673 3 1 20000 20002 237
2.673 3 2 20000 20014 374
2.673 3 3 20000 20014 230
2.673 3 4 20000 20020 296
2.673 4 0 20000 20056 237
2.673 4 1 20000 -10046 286
2.673 4 2 5000 5008 40
2.673 4 3 20000 20020 287
2.673 4 4 20000 20008 219
2.673 5 0 20000 20014 302
2.673 5 1 20000 19996 223
2.673 5 2 20000 20020 318
2.673 5 3 20000 19996 222
2.673 5 4 20000 20014 313
2.673 6 0 20000 22018 512
2.673 6 1 20000 -15176 249
2.673 6 2 20000 20014 248
2.673 6 3 20000 19978 290
2.673 6 4 20000 19990 198
2.673 7 0 20000 19996 401
2.673 7 1 20000 19996 125
2.673 7 2 20000 20074 347
2.673 7 3 20000 19996 196
2.673 7 4 20000 22930 620
2.673 8 0 20000 19996 228
2.673 8 1 20000 -14726 259
2.673 8 2 20000 20008 240
2.673 8 3 20000 20020 355
2.673 8 4 20000 20014 234
2.673 9 0 20000 20038 333
2.673 9 1 20000 20002 223
2.673 9 2 20000 20146 522
2.673 9 3 20000 20014 93
2.673 9 4 20000 19984 262
2.69 0 0 20000 20008 158
2.69 0 1 20000 -10832 304
2.69 0 2 20000 19996 228
2.69 0 3 20000 20020 394
2.69 0 4 20000 19990 191
2.69 1 0 20000 20014 290
2.69 1 1 20000 19990 220
2.69 1 2 20000 20014 299
2.69 1 3 20000 19996 190
2.69 1 4 20000 20014 336
2.69 2 0 20000 20002 51
2.69 2 1 20000 -14030 238
2.69 2 2 20000 20010 230
2.69 2 3 20000 20020 311
2.69 2 4 20000 19996 149
2.69 3 0 20000 20014 92
2.69 3 1 20000 20020 238
2.69 3 2 20000 20014 362
2.69 3 3 20000 20008 231
2.69 3 4 20000 20014 295
2.69 4 0 20000 20050 222
2.69 4 1 20000 -10046 286
2.69 4 2 5000 5008 39
2.69 4 3 20000 20014 289
2.69 4 4 20000 20008 218
2.69 5 0 20000 20014 296
2.69 5 1 20000 19996 226
2.69 5 2 20000 20014 317
2.69 5 3 20000 19996 228
2.69 5 4 20000 20014 308
2.69 6 0 20000 25174 472
2.69 6 1 20000 -15176 249
2.69 6 2 20000 20008 240
2.69 6 3 20000 19978 283
2.69 6 4 20000 19990 199
2.69 7 0 20000 19990 398
2.69 7 1 20000 19990 112
2.69 7 2 20000 20062 328
2.69 7 3 20000 19996 191
2.69 7 4 20000 22234 441
2.69 8 0 20000 20002 227
2.69 8 1 20000 -14726 259
2.69 8 2 20000 20008 242
2.69 8 3 20000 20020 350
2.69 8 4 20000 20014 238
2.69 9 0 20000 20032 334
2.69 9 1 20000 20002 225
2.69 9 2 20000 20020 333
2.69 9 3 20000 20014 96
2.69 9 4 20000 19984 263
2.706 0 0 20000 20020 169
2.706 0 1 20000 -10832 304
2.706 0 2 20000 19990 234
2.706 0 3 20000 20014 395
2.706 0 4 20000 19990 189
2.706 1 0 20000 20014 295
2.706 1 1 20000 19990 213
2.706 1 2 20000 20020 301
2.706 1 3 20000 19996 195
2.706 1 4 20000 20020 341
2.706 2 0 20000 19990 55
2.706 2 1 20000 -14030 238
2.706 2 2 20000 20004 230
2.706 2 3 20000 20020 310
2.706 2 4 20000 19990 145
2.706 3 0 20000 20014 93
2.706 3 1 20000 20002 230
2.706 3 2 20000 20014 367
2.706 3 3 20000 20014 230
2.706 3 4 20000 20014 293
2.706 4 0 20000 20062 213
2.706 4 1 20000 -10046 286
2.706 4 2 5000 5008 38
2.706 4 3 20000 20020 289
2.706 4 4 20000 20014 216
2.706 5 0 20000 20020 300
2.706 5 1 20000 19996 224
2.706 5 2 20000 20014 316
2.706 5 3 20000 19996 227
2.706 5 4 20000 20020 309
2.706 6 0 20000 19030 442
2.706 6 1 20000 -15176 249
2.706 6 2 20000 20008 244
2.706 6 3 20000 19978 283
2.706 6 4 20000 19996 196
2.706 7 0 20000 19996 393
2.706 7 1 20000 19996 127
2.706 7 2 20000 20044 317
2.706 7 3 20000 19996 190
2.706 7 4 20000 19294 355
2.706 8 0 20000 20014 224
2.706 8 1 20000 -14726 259
2.706 8 2 20000 20014 242
2.706 8 3 20000 20026 346
2.706 8 4 20000 20014 237
2.706 9 0 20000 20032 335
2.706 9 1 20000 20002 222
2.706 9 2 20000 19432 478
2.706 9 3 20000 20008 94
2.706 9 4 20000 19984 262
2.723 0 0 20000 20008 173
2.723 0 1 20000 -10832 304
2.723 0 2 20000 19996 225
2.723 0 3 20000 20014 395
2.723 0 4 20000 19990 193
2.723 1 0 20000 20014 294
2.723 1 1 20000 19996 214
2.723 1 2 20000 20020 304
2.723 1 3 20000 19996 197
2.723 1 4 20000 20014 342
2.723 2 0 20000 19996 52
2.723 2 1 20000 -14030 238
2.723 2 2 20000 20010 226
2.723 2 3 20000 20014 313
2.723 2 4 20000 19996 143
2.723 3 0 20000 20020 95
2.723 3 1 20000 20020 233
2.723 3 2 20000 20014 365
2.723 3 3 20000 20014 228
2.723 3 4 20000 20020 297
2.723 4 0 20000 20044 188
2.723 4 1 20000 -10046 286
2.723 4 2 5000 5008 37
2.723 4 3 20000 20014 290
2.723 4 4 20000 20008 211
2.723 5 0 20000 20014 299
2.723 5 1 20000 19996 226
2.723 5 2 20000 20014 315
2.723 5 3 20000 19996 240
2.723 5 4 20000 20014 311
2.723 6 0 20000 13060 600
2.723 6 1 20000 -15176 249
2.723 6 2 20000 20014 243
2.723 6 3 20000 19978 284
2.723 6 4 20000 19990 206
2.723 7 0 20000 19990 393
2.723 7 1 20000 19990 136
2.723 7 2 20000 20026 299
2.723 7 3 20000 19996 189
2.723 7 4 20000 20692 655
2.723 8 0 20000 20014 224
2.723 8 1 20000 -14726 259
2.723 8 2 20000 20008 237
2.723 8 3 20000 20020 350
2.723 8 4 20000 20002 232
2.723 9 0 20000 20032 337
2.723 9 1 20000 19996 222
2.723 9 2 20000 20464 425
2.723 9 3 20000 20008 88
2.723 9 4 20000 19984 268
2.74 0 0 20000 19996 160
2.74 0 1 20000 -10832 304
2.74 0 2 20000 19990 225
2.74 0 3 20000 20020 397
2.74 0 4 20000 20002 196
2.74 1 0 20000 20014 295
2.74 1 1 20000 19996 214
2.74 1 2 20000 20020 306
2.74 1 3 20000 19996 201
2.74 1 4 20000 20014 332
2.74 2 0 20000 19996 49
2.74 2 1 20000 -14030 238
2.74 2 2 20000 20016 228
2.74 2 3 20000 20014 317
2.74 2 4 20000 19996 144
2.74 3 0 20000 20014 95
2.74 3 1 20000 20008 237
2.74 3 2 20000 20020 366
2.74 3 3 20000 20020 228
2.74 3 4 20000 20014 289
2.74 4 0 20000 20038 187
2.74 4 1 20000 -10046 286
2.74 4 2 5000 5008 40
2.74 4 3 20000 20014 293
2.74 4 4 20000 20008 204
2.74 5 0 20000 20014 297
2.74 5 1 20000 19990 230
2.74 5 2 20000 20014 314
2.74 5 3 20000 19996 233
2.74 5 4 20000 20020 310
2.74 6 0 20000 16198 680
2.74 6 1 20000 -15176 249
2.74 6 2 20000 20008 245
2.74 6 3 20000 19978 290
2.74 6 4 20000 19984 204
2.74 7 0 20000 19990 388
2.74 7 1 20000 19996 128
2.74 7 2 20000 20020 294
2.74 7 3 20000 19996 189
2.74 7 4 20000 19462 651
2.74 8 0 20000 20014 225
2.74 8 1 20000 -14726 259
2.74 8 2 20000 20008 234
2.74 8 3 20000 20020 356
2.74 8 4 20000 20020 225
2.74 9 0 20000 20032 339
2.74 9 1 20000 19990 221
2.74 9 2 20000 19756 353
2.74 9 3 20000 20008 95
2.74 9 4 20000 19984 256
2.756 0 0 20000 20008 164
2.756 0 1 20000 -10832 304
2.756 0 2 20000 19996 237
2.756 0 3 20000 20020 396
2.756 0 4 20000 19996 194
2.756 1 0 20000 20020 296
2.756 1 1 20000 19990 214
2.756 1 2 20000 20020 305
2.756 1 3 20000 19996 194
2.756 1 4 20000 20020 347
2.756 2 0 20000 19990 54
2.756 2 1 20000 -14030 238
2.756 2 2 20000 19998 227
2.756 2 3 20000 20014 307
2.756 2 4 20000 19996 150
2.756 3 0 20000 20014 97
2.756 3 1 20000 20008 231
2.756 3 2 20000 20014 362
2.756 3 3 20000 20008 231
2.756 3 4 20000 20014 299
2.756 4 0 20000 20038 183
2.756 4 1 20000 -10046 286
2.756 4 2 5000 5014 41
2.756 4 3 20000 20014 292
2.756 4 4 20000 20014 208
2.756 5 0 20000 20014 301
2.756 5 1 20000 19996 226
2.756 5 2 20000 20014 312
2.756 5 3 20000 19996 234
2.756 5 4 20000 20014 313
2.756 6 0 20000 23614 468
2.756 6 1 20000 -15176 249
2.756 6 2 20000 20008 246
2.756 6 3 20000 19972 279
2.756 6 4 20000 19990 205
2.756 7 0 20000 19990 386
2.756 7 1 20000 19990 127
2.756 7 2 20000 20020 295
2.756 7 3 20000 19996 188
2.756 7 4 20000 20356 619
2.756 8 0 20000 20008 222
2.756 8 1 20000 -14726 259
2.756 8 2 20000 20008 238
2.756 8 3 20000 20026 356
2.756 8 4 20000 19990 231
2.756 9 0 20000 20032 345
2.756 9 1 20000 19996 218
2.756 9 2 20000 20194 461
2.756 9 3 20000 20008 85
2.756 9 4 20000 19984 259
2.773 0 0 20000 20014 166
2.773 0 1 20000 -10832 304
2.773 0 2 20000 19996 232
2.773 0 3 20000 20014 393
2.773 0 4 20000 19996 188
2.773 1 0 20000 20020 291
2.773 1 1 20000 19996 216
2.773 1 2 20000 20020 302
2.773 1 3 20000 19996 192
2.773 1 4 20000 20014 330
2.773 2 0 20000 19996 48
2.773 2 1 20000 -14030 238
2.773 2 2 20000 20010 232
2.773 2 3 20000 20026 314
2.773 2 4 20000 19996 154
2.773 3 0 20000 20014 96
2.773 3 1 20000 20014 238
2.773 3 2 20000 20020 364
2.773 3 3 20000 20020 233
2.773 3 4 20000 20014 289
2.773 4 0 20000 20044 165
2.773 4 1 20000 -10046 286
2.773 4 2 5000 5014 38
2.773 4 3 20000 20020 291
2.773 4 4 20000 20008 204
2.773 5 0 20000 20014 291
2.773 5 1 20000 19996 238
2.773 5 2 20000 20014 315
2.773 5 3 20000 19996 222
2.773 5 4 20000 20020 306
2.773 6 0 20000 23950 528
2.773 6 1 20000 -15176 249
2.773 6 2 20000 20008 244
2.773 6 3 20000 19984 292
2.773 6 4 20000 19990 204
2.773 7 0 20000 19984 383
2.773 7 1 20000 19996 139
2.773 7 2 20000 20038 296
2.773 7 3 20000 19996 190
2.773 7 4 20000 19756 439
2.773 8 0 20000 19996 225
2.773 8 1 20000 -14726 259
2.773 8 2 20000 20014 244
2.773 8 3 20000 20026 357
2.773 8 4 20000 20008 234
2.773 9 0 20000 20038 350
2.773 9 1 20000 19990 218
2.773 9 2 20000 19870 263
2.773 9 3 20000 20014 75
2.773 9 4 20000 19984 247
2.789 0 0 20000 20014 166
2.789 0 1 20000 -10832 304
2.789 0 2 20000 19996 232
2.789 0 3 20000 20014 393
2.789 0 4 20000 19996 188
2.789 1 0 20000 20020 291
2.789 1 1 20000 19996 216
2.789 1 2 20000 20020 302
2.789 1 3 20000 19996 192
2.789 1 4 20000 20014 330
2.789 2 0 20000 19996 48
2.789 2 1 20000 -14030 238
2.789 2 2 20000 20010 232
2.789 2 3 20000 20026 314
2.789 2 4 20000 19996 154
2.789 3 0 20000 20014 96
2.789 3 1 20000 20014 238
2.789 3 2 20000 20020 364
2.789 3 3 20000 20020 233
2.789 3 4 20000 20014 289
2.789 4 0 20000 20044 165
2.789 4 1 20000 -10046 286
2.789 4 2 5000 5014 38
2.789 4 3 20000 20020 291
2.789 4 4 20000 20008 204
2.789 5 0 20000 20014 291
2.789 5 1 20000 19996 238
2.789 5 2 20000 20014 315
2.789 5 3 20000 19996 222
2.789 5 4 20000 20020 306
2.789 6 0 20000 23950 528
2.789 6 1 20000 -15176 249
2.789 6 2 20000 20008 244
2.789 6 3 20000 19984 292
2.789 6 4 20000 19990 204
2.789 7 0 20000 19984 383
2.789 7 1 20000 19996 139
2.789 7 2 20000 20038 296
2.789 7 3 20000 19996 190
2.789 7 4 20000 19756 439
2.789 8 0 20000 19996 225
2.789 8 1 20000 -14726 259
2.789 8 2 20000 20014 244
2.789 8 3 20000 20026 357
2.789 8 4 20000 20008 234
2.789 9 0 20000 20038 350
2.789 9 1 20000 19990 218
2.789 9 2 20000 19870 263
2.789 9 3 20000 20014 75
2.789 9 4 20000 19984 247
2.806 0 0 20000 20002 164
2.806 0 1 20000 -10832 304
2.806 0 2 20000 19990 237
2.806 0 3 20000 20014 393
2.806 0 4 20000 19990 191
2.806 1 0 20000 20014 293
2.806 1 1 20000 20002 215
2.806 1 2 20000 20014 301
2.806 1 3 20000 19990 191
2.806 1 4 20000 20020 346
2.806 2 0 20000 19996 49
2.806 2 1 20000 -14030 238
2.806 2 2 20000 19992 234
2.806 2 3 20000 20014 296
2.806 2 4 20000 19996 151
2.806 3 0 20000 20020 87
2.806 3 1 20000 20008 230
2.806 3 2 20000 20008 371
2.806 3 3 20000 20014 233
2.806 3 4 20000 20020 300
2.806 4 0 20000 20044 158
2.806 4 1 20000 -10046 286
2.806 4 2 5000 5014 48
2.806 4 3 20000 20014 289
2.806 4 4 20000 20008 207
2.806 5 0 20000 20014 303
2.806 5 1 20000 19996 234
2.806 5 2 20000 20014 312
2.806 5 3 20000 19996 225
2.806 5 4 20000 20014 310
2.806 6 0 20000 15616 419
2.806 6 1 20000 -15176 249
2.806 6 2 20000 20008 247
2.806 6 3 20000 19978 284
2.806 6 4 20000 19990 203
2.806 7 0 20000 19990 385
2.806 7 1 20000 19996 138
2.806 7 2 20000 20032 300
2.806 7 3 20000 19996 207
2.806 7 4 20000 20146 405
2.806 8 0 20000 20008 219
2.806 8 1 20000 -14726 259
2.806 8 2 20000 20014 240
2.806 8 3 20000 20020 357
2.806 8 4 20000 19990 233
2.806 9 0 20000 20032 350
2.806 9 1 20000 20008 218
2.806 9 2 20000 20050 433
2.806 9 3 20000 20008 76
2.806 9 4 20000 19984 265
2.822 0 0 20000 20014 157
2.822 0 1 20000 -10832 304
2.822 0 2 20000 20002 242
2.822 0 3 20000 20020 393
2.822 0 4 20000 19996 192
2.822 1 0 20000 20020 294
2.822 1 1 20000 20002 216
2.822 1 2 20000 20020 302
2.822 1 3 20000 19996 192
2.822 1 4 20000 20008 333
2.822 2 0 20000 19996 51
2.822 2 1 20000 -14030 238
2.822 2 2 20000 20004 236
2.822 2 3 20000 20020 315
2.822 2 4 20000 19990 151
2.822 3 0 20000 20020 96
2.822 3 1 20000 20008 236
2.822 3 2 20000 20020 367
2.822 3 3 20000 20014 234
2.822 3 4 20000 20020 291
2.822 4 0 20000 20032 146
2.822 4 1 20000 -10046 286
2.822 4 2 5000 5008 43
