time i j heightsForShapeDisplay heightsFromShapeDisplay forceFromShapeDisplay
28.69 1 0 -842150451 -12602 321
28.69 1 1 -842150451 -13706 179
28.69 1 2 -842150451 -11186 236
28.69 1 3 -842150451 -15296 209
28.69 1 4 -842150451 -10742 311
28.69 2 0 -842150451 4 24
28.69 2 1 -842150451 -13556 246
28.69 2 2 -842150451 6 218
28.69 2 3 -842150451 -11774 310
28.69 2 4 -842150451 -14744 233
28.69 3 0 -842150451 -3962 89
28.69 3 1 -842150451 -17180 187
28.69 3 2 -842150451 -9680 326
28.69 3 3 -842150451 -14978 44
28.69 3 4 -842150451 -12344 314
28.69 4 0 -842150451 4 264
28.69 4 1 -842150451 -9248 294
28.69 4 2 21800 24352 410
28.69 4 3 -842150451 -11360 298
28.69 4 4 -842150451 -16874 165
28.69 5 0 -842150451 -10754 331
28.69 5 1 -842150451 -13898 220
28.69 5 2 -842150451 -12050 324
28.69 5 3 -842150451 -15392 213
28.69 5 4 -842150451 -11420 315
28.69 6 0 -842150451 4 232
28.69 6 1 -842150451 -14264 253
28.69 6 2 -842150451 -15500 240
28.69 6 3 -842150451 -12524 321
28.69 6 4 -842150451 -14966 191
28.69 7 0 -842150451 -13898 171
28.69 7 1 -842150451 -13778 268
28.69 7 2 -842150451 -13472 316
28.69 7 3 -842150451 -17252 220
28.69 7 4 -842150451 -15332 348
28.69 8 0 -842150451 -14 223
28.69 8 1 -842150451 -13562 272
28.69 8 2 -842150451 -14270 213
28.69 8 3 -842150451 -10562 334
28.69 8 4 -842150451 -14186 172
28.69 9 0 -842150451 -9794 298
28.69 9 1 -842150451 -16316 215
28.69 9 2 -842150451 -9050 336
28.69 9 3 -842150451 -14618 236
28.69 9 4 -842150451 -10514 243
28.707 0 0 -842150451 -2 228
28.707 0 1 -842150451 -10670 313
28.707 0 2 -842150451 -13058 188
28.707 0 3 -842150451 -9692 294
28.707 0 4 -842150451 -11972 189
28.707 1 0 -842150451 -12602 321
28.707 1 1 -842150451 -13706 179
28.707 1 2 -842150451 -11192 234
28.707 1 3 -842150451 -15296 208
28.707 1 4 -842150451 -10736 312
28.707 2 0 -842150451 4 24
28.707 2 1 -842150451 -13562 241
28.707 2 2 -842150451 12 219
28.707 2 3 -842150451 -11774 307
28.707 2 4 -842150451 -14744 233
28.707 3 0 -842150451 -3962 89
28.707 3 1 -842150451 -17180 187
28.707 3 2 -842150451 -9680 328
28.707 3 3 -842150451 -14978 43
28.707 3 4 -842150451 -12344 311
28.707 4 0 -842150451 4 264
28.707 4 1 -842150451 -9242 292
28.707 4 2 21500 24292 341
28.707 4 3 -842150451 -11354 297
28.707 4 4 -842150451 -16874 165
28.707 5 0 -842150451 -10754 331
28.707 5 1 -842150451 -13898 220
28.707 5 2 -842150451 -12050 324
28.707 5 3 -842150451 -15392 212
28.707 5 4 -842150451 -11420 313
28.707 6 0 -842150451 4 232
28.707 6 1 -842150451 -14258 253
28.707 6 2 -842150451 -15500 245
28.707 6 3 -842150451 -12530 323
28.707 6 4 -842150451 -14966 191
28.707 7 0 -842150451 -13898 171
28.707 7 1 -842150451 -13778 268
28.707 7 2 -842150451 -13472 315
28.707 7 3 -842150451 -17246 231
28.707 7 4 -842150451 -15326 345
28.707 8 0 -842150451 -14 223
28.707 8 1 -842150451 -13562 273
28.707 8 2 -842150451 -14270 209
28.707 8 3 -842150451 -10556 334
28.707 8 4 -842150451 -14186 172
28.707 9 0 -842150451 -9794 298
28.707 9 1 -842150451 -16316 215
28.707 9 2 -842150451 -9044 338
28.707 9 3 -842150451 -14600 236
28.707 9 4 -842150451 -10508 248
28.724 0 0 -842150451 -2 228
28.724 0 1 -842150451 -10670 313
28.724 0 2 -842150451 -13058 188
28.724 0 3 -842150451 -9692 294
28.724 0 4 -842150451 -11972 189
28.724 1 0 -842150451 -12602 321
28.724 1 1 -842150451 -13706 179
28.724 1 2 -842150451 -11192 234
28.724 1 3 -842150451 -15296 208
28.724 1 4 -842150451 -10736 312
28.724 2 0 -842150451 4 24
28.724 2 1 -842150451 -13562 241
28.724 2 2 -842150451 12 219
28.724 2 3 -842150451 -11774 307
28.724 2 4 -842150451 -14744 233
28.724 3 0 -842150451 -3962 89
28.724 3 1 -842150451 -17180 187
28.724 3 2 -842150451 -9680 328
28.724 3 3 -842150451 -14978 43
28.724 3 4 -842150451 -12344 311
28.724 4 0 -842150451 4 264
28.724 4 1 -842150451 -9242 292
28.724 4 2 21200 24292 341
28.724 4 3 -842150451 -11354 297
28.724 4 4 -842150451 -16874 165
28.724 5 0 -842150451 -10754 331
28.724 5 1 -842150451 -13898 220
28.724 5 2 -842150451 -12050 324
28.724 5 3 -842150451 -15392 212
28.724 5 4 -842150451 -11420 313
28.724 6 0 -842150451 4 232
28.724 6 1 -842150451 -14258 253
28.724 6 2 -842150451 -15500 245
28.724 6 3 -842150451 -12530 323
28.724 6 4 -842150451 -14966 191
28.724 7 0 -842150451 -13898 171
28.724 7 1 -842150451 -13778 268
28.724 7 2 -842150451 -13472 315
28.724 7 3 -842150451 -17246 231
28.724 7 4 -842150451 -15326 345
28.724 8 0 -842150451 -14 223
28.724 8 1 -842150451 -13562 273
28.724 8 2 -842150451 -14270 209
28.724 8 3 -842150451 -10556 334
28.724 8 4 -842150451 -14186 172
28.724 9 0 -842150451 -9794 298
28.724 9 1 -842150451 -16316 215
28.724 9 2 -842150451 -9044 338
28.724 9 3 -842150451 -14600 236
28.724 9 4 -842150451 -10508 248
28.74 0 0 -842150451 -2 228
28.74 0 1 -842150451 -10670 314
28.74 0 2 -842150451 -13064 185
28.74 0 3 -842150451 -9698 294
28.74 0 4 -842150451 -11972 189
28.74 1 0 -842150451 -12602 321
28.74 1 1 -842150451 -13706 179
28.74 1 2 -842150451 -11192 233
28.74 1 3 -842150451 -15284 208
28.74 1 4 -842150451 -10742 313
28.74 2 0 -842150451 4 24
28.74 2 1 -842150451 -13562 256
28.74 2 2 -842150451 6 220
28.74 2 3 -842150451 -11780 303
28.74 2 4 -842150451 -14744 233
28.74 3 0 -842150451 -3962 89
28.74 3 1 -842150451 -17180 187
28.74 3 2 -842150451 -9680 323
28.74 3 3 -842150451 -14978 46
28.74 3 4 -842150451 -12344 311
28.74 4 0 -842150451 4 264
28.74 4 1 -842150451 -9248 293
28.74 4 2 20900 23884 203
28.74 4 3 -842150451 -11360 298
28.74 4 4 -842150451 -16874 165
28.74 5 0 -842150451 -10754 331
28.74 5 1 -842150451 -13898 220
28.74 5 2 -842150451 -12050 323
28.74 5 3 -842150451 -15386 211
28.74 5 4 -842150451 -11420 317
28.74 6 0 -842150451 4 232
28.74 6 1 -842150451 -14258 253
28.74 6 2 -842150451 -15500 241
28.74 6 3 -842150451 -12530 320
28.74 6 4 -842150451 -14966 191
28.74 7 0 -842150451 -13898 171
28.74 7 1 -842150451 -13778 268
28.74 7 2 -842150451 -13472 316
28.74 7 3 -842150451 -17246 224
28.74 7 4 -842150451 -15326 346
28.74 8 0 -842150451 -14 223
28.74 8 1 -842150451 -13562 270
28.74 8 2 -842150451 -14276 211
28.74 8 3 -842150451 -10562 334
28.74 8 4 -842150451 -14186 172
28.74 9 0 -842150451 -9794 298
28.74 9 1 -842150451 -16316 215
28.74 9 2 -842150451 -9050 336
28.74 9 3 -842150451 -14618 236
28.74 9 4 -842150451 -10514 248
28.757 0 0 -842150451 -2 228
28.757 0 1 -842150451 -10664 313
28.757 0 2 -842150451 -13070 190
28.757 0 3 -842150451 -9698 296
28.757 0 4 -842150451 -11972 189
28.757 1 0 -842150451 -12602 321
28.757 1 1 -842150451 -13706 179
28.757 1 2 -842150451 -11192 231
28.757 1 3 -842150451 -15290 211
28.757 1 4 -842150451 -10736 315
28.757 2 0 -842150451 4 24
28.757 2 1 -842150451 -13562 249
28.757 2 2 -842150451 0 218
28.757 2 3 -842150451 -11780 305
28.757 2 4 -842150451 -14744 233
28.757 3 0 -842150451 -3962 89
28.757 3 1 -842150451 -17180 187
28.757 3 2 -842150451 -9680 322
28.757 3 3 -842150451 -14978 44
28.757 3 4 -842150451 -12338 312
28.757 4 0 -842150451 4 264
28.757 4 1 -842150451 -9242 293
28.757 4 2 20600 22846 100
28.757 4 3 -842150451 -11360 295
28.757 4 4 -842150451 -16874 165
28.757 5 0 -842150451 -10754 331
28.757 5 1 -842150451 -13898 220
28.757 5 2 -842150451 -12050 326
28.757 5 3 -842150451 -15392 210
28.757 5 4 -842150451 -11414 314
28.757 6 0 -842150451 4 232
28.757 6 1 -842150451 -14264 251
28.757 6 2 -842150451 -15500 246
28.757 6 3 -842150451 -12530 316
28.757 6 4 -842150451 -14966 191
28.757 7 0 -842150451 -13898 171
28.757 7 1 -842150451 -13778 268
28.757 7 2 -842150451 -13472 315
28.757 7 3 -842150451 -17252 229
28.757 7 4 -842150451 -15326 348
28.757 8 0 -842150451 -14 223
28.757 8 1 -842150451 -13568 271
28.757 8 2 -842150451 -14282 213
28.757 8 3 -842150451 -10562 335
28.757 8 4 -842150451 -14186 172
28.757 9 0 -842150451 -9794 298
28.757 9 1 -842150451 -16316 215
28.757 9 2 -842150451 -9044 335
28.757 9 3 -842150451 -14612 234
28.757 9 4 -842150451 -10508 253
28.775 0 0 -842150451 -2 228
28.775 0 1 -842150451 -10670 313
28.775 0 2 -842150451 -13064 187
28.775 0 3 -842150451 -9692 294
28.775 0 4 -842150451 -11972 189
28.775 1 0 -842150451 -12602 321
28.775 1 1 -842150451 -13706 179
28.775 1 2 -842150451 -11186 233
28.775 1 3 -842150451 -15290 203
28.775 1 4 -842150451 -10742 311
28.775 2 0 -842150451 4 24
28.775 2 1 -842150451 -13556 252
28.775 2 2 -842150451 6 216
28.775 2 3 -842150451 -11774 305
28.775 2 4 -842150451 -14744 233
28.775 3 0 -842150451 -3962 89
28.775 3 1 -842150451 -17180 187
28.775 3 2 -842150451 -9680 325
28.775 3 3 -842150451 -14978 44
28.775 3 4 -842150451 -12344 311
28.775 4 0 -842150451 4 264
28.775 4 1 -842150451 -9242 294
28.775 4 2 20300 21292 134
28.775 4 3 -842150451 -11360 299
28.775 4 4 -842150451 -16874 165
28.775 5 0 -842150451 -10754 331
28.775 5 1 -842150451 -13898 220
28.775 5 2 -842150451 -12050 326
28.775 5 3 -842150451 -15386 216
28.775 5 4 -842150451 -11420 315
28.775 6 0 -842150451 4 232
28.775 6 1 -842150451 -14264 252
28.775 6 2 -842150451 -15500 242
28.775 6 3 -842150451 -12530 318
28.775 6 4 -842150451 -14966 191
28.775 7 0 -842150451 -13898 171
28.775 7 1 -842150451 -13778 268
28.775 7 2 -842150451 -13478 315
28.775 7 3 -842150451 -17252 242
28.775 7 4 -842150451 -15326 347
28.775 8 0 -842150451 -14 223
28.775 8 1 -842150451 -13568 270
28.775 8 2 -842150451 -14276 214
28.775 8 3 -842150451 -10562 333
28.775 8 4 -842150451 -14186 172
28.775 9 0 -842150451 -9794 298
28.775 9 1 -842150451 -16316 215
28.775 9 2 -842150451 -9044 333
28.775 9 3 -842150451 -14618 230
28.775 9 4 -842150451 -10508 250
28.792 0 0 -842150451 -2 228
28.792 0 1 -842150451 -10664 314
28.792 0 2 -842150451 -13052 187
28.792 0 3 -842150451 -9698 294
28.792 0 4 -842150451 -11972 189
28.792 1 0 -842150451 -12602 321
28.792 1 1 -842150451 -13706 179
28.792 1 2 -842150451 -11192 233
28.792 1 3 -842150451 -15290 203
28.792 1 4 -842150451 -10736 311
28.792 2 0 -842150451 4 24
28.792 2 1 -842150451 -13562 245
28.792 2 2 -842150451 6 219
28.792 2 3 -842150451 -11780 304
28.792 2 4 -842150451 -14744 233
28.792 3 0 -842150451 -3962 89
28.792 3 1 -842150451 -17180 187
28.792 3 2 -842150451 -9686 327
28.792 3 3 -842150451 -14978 45
28.792 3 4 -842150451 -12338 311
28.792 4 0 -842150451 4 264
28.792 4 1 -842150451 -9248 292
28.792 4 2 20000 20944 681
28.792 4 3 -842150451 -11360 299
28.792 4 4 -842150451 -16874 165
28.792 5 0 -842150451 -10754 331
28.792 5 1 -842150451 -13898 220
28.792 5 2 -842150451 -12050 324
28.792 5 3 -842150451 -15386 209
28.792 5 4 -842150451 -11420 314
28.792 6 0 -842150451 4 232
28.792 6 1 -842150451 -14264 248
28.792 6 2 -842150451 -15506 243
28.792 6 3 -842150451 -12530 317
28.792 6 4 -842150451 -14966 191
28.792 7 0 -842150451 -13898 171
28.792 7 1 -842150451 -13778 268
28.792 7 2 -842150451 -13478 316
28.792 7 3 -842150451 -17252 234
28.792 7 4 -842150451 -15326 348
28.792 8 0 -842150451 -14 223
28.792 8 1 -842150451 -13568 268
28.792 8 2 -842150451 -14276 217
28.792 8 3 -842150451 -10556 335
28.792 8 4 -842150451 -14186 172
28.792 9 0 -842150451 -9794 298
28.792 9 1 -842150451 -16316 215
28.792 9 2 -842150451 -9050 332
28.792 9 3 -842150451 -14594 233
28.792 9 4 -842150451 -10514 252
28.806 0 0 -842150451 -2 228
28.806 0 1 -842150451 -10664 313
28.806 0 2 -842150451 -13064 184
28.806 0 3 -842150451 -9692 289
28.806 0 4 -842150451 -11972 189
28.806 1 0 -842150451 -12602 321
28.806 1 1 -842150451 -13706 179
28.806 1 2 -842150451 -11186 238
28.806 1 3 -842150451 -15290 205
28.806 1 4 -842150451 -10736 309
28.806 2 0 -842150451 4 24
28.806 2 1 -842150451 -13556 243
28.806 2 2 -842150451 12 219
28.806 2 3 -842150451 -11774 308
28.806 2 4 -842150451 -14744 233
28.806 3 0 -842150451 -3962 89
28.806 3 1 -842150451 -17180 187
28.806 3 2 -842150451 -9686 328
28.806 3 3 -842150451 -14978 45
28.806 3 4 -842150451 -12344 310
28.806 4 0 -842150451 4 264
28.806 4 1 -842150451 -9248 289
28.806 4 2 19700 20932 863
28.806 4 3 -842150451 -11354 301
28.806 4 4 -842150451 -16874 165
28.806 5 0 -842150451 -10754 331
28.806 5 1 -842150451 -13898 220
28.806 5 2 -842150451 -12056 323
28.806 5 3 -842150451 -15386 215
28.806 5 4 -842150451 -11420 315
28.806 6 0 -842150451 4 232
28.806 6 1 -842150451 -14258 254
28.806 6 2 -842150451 -15506 242
28.806 6 3 -842150451 -12530 312
28.806 6 4 -842150451 -14966 191
28.806 7 0 -842150451 -13898 171
28.806 7 1 -842150451 -13778 268
28.806 7 2 -842150451 -13472 315
28.806 7 3 -842150451 -17252 235
28.806 7 4 -842150451 -15326 349
28.806 8 0 -842150451 -14 223
28.806 8 1 -842150451 -13568 270
28.806 8 2 -842150451 -14276 217
28.806 8 3 -842150451 -10556 335
28.806 8 4 -842150451 -14186 172
28.806 9 0 -842150451 -9794 298
28.806 9 1 -842150451 -16316 215
28.806 9 2 -842150451 -9044 334
28.806 9 3 -842150451 -14594 235
28.806 9 4 -842150451 -10508 256
28.826 0 0 -842150451 -2 228
28.826 0 1 -842150451 -10670 315
28.826 0 2 -842150451 -13070 181
28.826 0 3 -842150451 -9692 289
28.826 0 4 -842150451 -11972 189
28.826 1 0 -842150451 -12602 321
28.826 1 1 -842150451 -13706 179
28.826 1 2 -842150451 -11192 233
28.826 1 3 -842150451 -15290 204
28.826 1 4 -842150451 -10742 311
28.826 2 0 -842150451 4 24
28.826 2 1 -842150451 -13562 247
28.826 2 2 -842150451 6 220
28.826 2 3 -842150451 -11774 308
28.826 2 4 -842150451 -14744 233
28.826 3 0 -842150451 -3962 89
28.826 3 1 -842150451 -17180 187
28.826 3 2 -842150451 -9680 328
28.826 3 3 -842150451 -14978 41
28.826 3 4 -842150451 -12344 314
28.826 4 0 -842150451 4 264
28.826 4 1 -842150451 -9242 293
28.826 4 2 19400 20902 920
28.826 4 3 -842150451 -11360 302
28.826 4 4 -842150451 -16874 165
28.826 5 0 -842150451 -10754 331
28.826 5 1 -842150451 -13898 220
28.826 5 2 -842150451 -12050 322
28.826 5 3 -842150451 -15392 220
28.826 5 4 -842150451 -11420 318
28.826 6 0 -842150451 4 232
28.826 6 1 -842150451 -14264 255
28.826 6 2 -842150451 -15506 245
28.826 6 3 -842150451 -12524 316
28.826 6 4 -842150451 -14966 191
28.826 7 0 -842150451 -13898 171
28.826 7 1 -842150451 -13778 268
28.826 7 2 -842150451 -13478 315
28.826 7 3 -842150451 -17252 225
28.826 7 4 -842150451 -15326 346
28.826 8 0 -842150451 -14 223
28.826 8 1 -842150451 -13568 275
28.826 8 2 -842150451 -14270 219
28.826 8 3 -842150451 -10556 334
28.826 8 4 -842150451 -14186 172
28.826 9 0 -842150451 -9794 298
28.826 9 1 -842150451 -16316 215
28.826 9 2 -842150451 -9050 335
28.826 9 3 -842150451 -14618 234
28.826 9 4 -842150451 -10508 250
28.84 0 0 -842150451 -2 228
28.84 0 1 -842150451 -10670 313
28.84 0 2 -842150451 -13058 185
28.84 0 3 -842150451 -9698 290
28.84 0 4 -842150451 -11972 189
28.84 1 0 -842150451 -12602 321
28.84 1 1 -842150451 -13706 179
28.84 1 2 -842150451 -11186 224
28.84 1 3 -842150451 -15284 206
28.84 1 4 -842150451 -10742 311
28.84 2 0 -842150451 4 24
28.84 2 1 -842150451 -13562 250
28.84 2 2 -842150451 6 220
28.84 2 3 -842150451 -11774 304
28.84 2 4 -842150451 -14744 233
28.84 3 0 -842150451 -3962 89
28.84 3 1 -842150451 -17180 187
28.84 3 2 -842150451 -9680 330
28.84 3 3 -842150451 -14978 45
28.84 3 4 -842150451 -12338 307
28.84 4 0 -842150451 4 264
28.84 4 1 -842150451 -9248 294
28.84 4 2 19100 20878 862
28.84 4 3 -842150451 -11360 300
28.84 4 4 -842150451 -16874 165
28.84 5 0 -842150451 -10754 331
28.84 5 1 -842150451 -13898 220
28.84 5 2 -842150451 -12056 321
28.84 5 3 -842150451 -15392 214
28.84 5 4 -842150451 -11414 317
28.84 6 0 -842150451 4 232
28.84 6 1 -842150451 -14264 254
28.84 6 2 -842150451 -15500 251
28.84 6 3 -842150451 -12530 318
28.84 6 4 -842150451 -14966 191
28.84 7 0 -842150451 -13898 171
28.84 7 1 -842150451 -13778 268
28.84 7 2 -842150451 -13478 315
28.84 7 3 -842150451 -17246 224
28.84 7 4 -842150451 -15326 346
28.84 8 0 -842150451 -14 223
28.84 8 1 -842150451 -13568 270
28.84 8 2 -842150451 -14282 215
28.84 8 3 -842150451 -10556 336
28.84 8 4 -842150451 -14186 172
28.84 9 0 -842150451 -9794 298
28.84 9 1 -842150451 -16316 215
28.84 9 2 -842150451 -9050 333
28.84 9 3 -842150451 -14606 232
28.84 9 4 -842150451 -10508 249
28.857 0 0 -842150451 -2 228
28.857 0 1 -842150451 -10670 315
28.857 0 2 -842150451 -13064 186
28.857 0 3 -842150451 -9698 286
28.857 0 4 -842150451 -11972 189
28.857 1 0 -842150451 -12602 321
28.857 1 1 -842150451 -13706 179
28.857 1 2 -842150451 -11192 238
28.857 1 3 -842150451 -15284 199
28.857 1 4 -842150451 -10736 310
28.857 2 0 -842150451 4 24
28.857 2 1 -842150451 -13562 246
28.857 2 2 -842150451 6 218
28.857 2 3 -842150451 -11780 306
28.857 2 4 -842150451 -14744 233
28.857 3 0 -842150451 -3962 89
28.857 3 1 -842150451 -17180 187
28.857 3 2 -842150451 -9680 328
28.857 3 3 -842150451 -14978 42
28.857 3 4 -842150451 -12344 310
28.857 4 0 -842150451 4 264
28.857 4 1 -842150451 -9242 289
28.857 4 2 18800 20860 803
28.857 4 3 -842150451 -11360 300
28.857 4 4 -842150451 -16874 165
28.857 5 0 -842150451 -10754 331
28.857 5 1 -842150451 -13898 220
28.857 5 2 -842150451 -12050 322
28.857 5 3 -842150451 -15392 211
28.857 5 4 -842150451 -11420 318
28.857 6 0 -842150451 4 232
28.857 6 1 -842150451 -14258 254
28.857 6 2 -842150451 -15506 250
28.857 6 3 -842150451 -12524 320
28.857 6 4 -842150451 -14966 191
28.857 7 0 -842150451 -13898 171
28.857 7 1 -842150451 -13778 268
28.857 7 2 -842150451 -13472 316
28.857 7 3 -842150451 -17252 227
28.857 7 4 -842150451 -15326 346
28.857 8 0 -842150451 -14 223
28.857 8 1 -842150451 -13568 273
28.857 8 2 -842150451 -14276 216
28.857 8 3 -842150451 -10562 335
28.857 8 4 -842150451 -14186 172
28.857 9 0 -842150451 -9794 298
28.857 9 1 -842150451 -16316 215
28.857 9 2 -842150451 -9050 333
28.857 9 3 -842150451 -14618 231
28.857 9 4 -842150451 -10514 254
28.873 0 0 -842150451 -2 228
28.873 0 1 -842150451 -10664 314
28.873 0 2 -842150451 -13064 181
28.873 0 3 -842150451 -9698 290
28.873 0 4 -842150451 -11972 189
28.873 1 0 -842150451 -12602 321
28.873 1 1 -842150451 -13706 179
28.873 1 2 -842150451 -11192 240
28.873 1 3 -842150451 -15290 197
28.873 1 4 -842150451 -10736 312
28.873 2 0 -842150451 4 24
28.873 2 1 -842150451 -13556 252
28.873 2 2 -842150451 12 219
28.873 2 3 -842150451 -11780 304
28.873 2 4 -842150451 -14744 233
28.873 3 0 -842150451 -3962 89
28.873 3 1 -842150451 -17180 187
28.873 3 2 -842150451 -9680 327
28.873 3 3 -842150451 -14978 43
28.873 3 4 -842150451 -12338 313
28.873 4 0 -842150451 4 264
28.873 4 1 -842150451 -9248 291
28.873 4 2 18500 20842 709
28.873 4 3 -842150451 -11354 300
28.873 4 4 -842150451 -16874 165
28.873 5 0 -842150451 -10754 331
28.873 5 1 -842150451 -13898 220
28.873 5 2 -842150451 -12056 321
28.873 5 3 -842150451 -15392 207
28.873 5 4 -842150451 -11420 316
28.873 6 0 -842150451 4 232
28.873 6 1 -842150451 -14258 254
28.873 6 2 -842150451 -15506 244
28.873 6 3 -842150451 -12530 317
28.873 6 4 -842150451 -14966 191
28.873 7 0 -842150451 -13898 171
28.873 7 1 -842150451 -13778 268
28.873 7 2 -842150451 -13472 315
28.873 7 3 -842150451 -17252 229
28.873 7 4 -842150451 -15326 344
28.873 8 0 -842150451 -14 223
28.873 8 1 -842150451 -13562 274
28.873 8 2 -842150451 -14270 216
28.873 8 3 -842150451 -10562 335
28.873 8 4 -842150451 -14186 172
28.873 9 0 -842150451 -9794 298
28.873 9 1 -842150451 -16316 215
28.873 9 2 -842150451 -9050 333
28.873 9 3 -842150451 -14606 231
28.873 9 4 -842150451 -10508 256
28.89 0 0 -842150451 -2 228
28.89 0 1 -842150451 -10664 317
28.89 0 2 -842150451 -13070 185
28.89 0 3 -842150451 -9692 295
28.89 0 4 -842150451 -11972 189
28.89 1 0 -842150451 -12602 321
28.89 1 1 -842150451 -13706 179
28.89 1 2 -842150451 -11186 241
28.89 1 3 -842150451 -15296 193
28.89 1 4 -842150451 -10742 313
28.89 2 0 -842150451 4 24
28.89 2 1 -842150451 -13562 248
28.89 2 2 -842150451 12 222
28.89 2 3 -842150451 -11780 303
28.89 2 4 -842150451 -14744 233
28.89 3 0 -842150451 -3962 89
28.89 3 1 -842150451 -17180 187
28.89 3 2 -842150451 -9686 325
28.89 3 3 -842150451 -14984 46
28.89 3 4 -842150451 -12344 311
28.89 4 0 -842150451 4 264
28.89 4 1 -842150451 -9242 286
28.89 4 2 18200 20806 538
28.89 4 3 -842150451 -11360 300
28.89 4 4 -842150451 -16874 165
28.89 5 0 -842150451 -10754 331
28.89 5 1 -842150451 -13898 220
28.89 5 2 -842150451 -12050 320
28.89 5 3 -842150451 -15392 211
28.89 5 4 -842150451 -11414 315
28.89 6 0 -842150451 4 232
28.89 6 1 -842150451 -14264 253
28.89 6 2 -842150451 -15506 247
28.89 6 3 -842150451 -12530 322
28.89 6 4 -842150451 -14966 191
28.89 7 0 -842150451 -13898 171
28.89 7 1 -842150451 -13778 268
28.89 7 2 -842150451 -13472 313
28.89 7 3 -842150451 -17252 231
28.89 7 4 -842150451 -15332 347
28.89 8 0 -842150451 -14 223
28.89 8 1 -842150451 -13568 275
28.89 8 2 -842150451 -14282 222
28.89 8 3 -842150451 -10562 337
28.89 8 4 -842150451 -14186 172
28.89 9 0 -842150451 -9794 298
28.89 9 1 -842150451 -16316 215
28.89 9 2 -842150451 -9050 336
28.89 9 3 -842150451 -14594 236
28.89 9 4 -842150451 -10508 248
28.907 0 0 -842150451 -2 228
28.907 0 1 -842150451 -10670 312
28.907 0 2 -842150451 -13058 192
28.907 0 3 -842150451 -9698 294
28.907 0 4 -842150451 -11972 189
28.907 1 0 -842150451 -12602 321
28.907 1 1 -842150451 -13706 179
28.907 1 2 -842150451 -11192 237
28.907 1 3 -842150451 -15290 195
28.907 1 4 -842150451 -10736 309
28.907 2 0 -842150451 4 24
28.907 2 1 -842150451 -13562 250
28.907 2 2 -842150451 6 221
28.907 2 3 -842150451 -11774 305
28.907 2 4 -842150451 -14744 233
28.907 3 0 -842150451 -3962 89
28.907 3 1 -842150451 -17180 187
28.907 3 2 -842150451 -9686 324
28.907 3 3 -842150451 -14978 46
28.907 3 4 -842150451 -12344 310
28.907 4 0 -842150451 4 264
28.907 4 1 -842150451 -9248 290
28.907 4 2 17900 20764 415
28.907 4 3 -842150451 -11360 301
28.907 4 4 -842150451 -16874 165
28.907 5 0 -842150451 -10754 331
28.907 5 1 -842150451 -13898 220
28.907 5 2 -842150451 -12050 322
28.907 5 3 -842150451 -15392 210
28.907 5 4 -842150451 -11414 314
28.907 6 0 -842150451 4 232
28.907 6 1 -842150451 -14264 253
28.907 6 2 -842150451 -15500 253
28.907 6 3 -842150451 -12530 319
28.907 6 4 -842150451 -14966 191
28.907 7 0 -842150451 -13898 171
28.907 7 1 -842150451 -13778 268
28.907 7 2 -842150451 -13478 314
28.907 7 3 -842150451 -17252 231
28.907 7 4 -842150451 -15326 345
28.907 8 0 -842150451 -14 223
28.907 8 1 -842150451 -13568 274
28.907 8 2 -842150451 -14276 221
28.907 8 3 -842150451 -10562 335
28.907 8 4 -842150451 -14186 172
28.907 9 0 -842150451 -9794 298
28.907 9 1 -842150451 -16316 215
28.907 9 2 -842150451 -9044 337
28.907 9 3 -842150451 -14606 231
28.907 9 4 -842150451 -10508 247
28.922 0 0 -842150451 -2 228
28.922 0 1 -842150451 -10670 312
28.922 0 2 -842150451 -13058 192
28.922 0 3 -842150451 -9698 294
28.922 0 4 -842150451 -11972 189
28.922 1 0 -842150451 -12602 321
28.922 1 1 -842150451 -13706 179
28.922 1 2 -842150451 -11192 237
28.922 1 3 -842150451 -15290 195
28.922 1 4 -842150451 -10736 309
28.922 2 0 -842150451 4 24
28.922 2 1 -842150451 -13562 250
28.922 2 2 -842150451 6 221
28.922 2 3 -842150451 -11774 305
28.922 2 4 -842150451 -14744 233
28.922 3 0 -842150451 -3962 89
28.922 3 1 -842150451 -17180 187
28.922 3 2 -842150451 -9686 324
28.922 3 3 -842150451 -14978 46
28.922 3 4 -842150451 -12344 310
28.922 4 0 -842150451 4 264
28.922 4 1 -842150451 -9248 290
28.922 4 2 17600 20764 415
28.922 4 3 -842150451 -11360 301
28.922 4 4 -842150451 -16874 165
28.922 5 0 -842150451 -10754 331
28.922 5 1 -842150451 -13898 220
28.922 5 2 -842150451 -12050 322
28.922 5 3 -842150451 -15392 210
28.922 5 4 -842150451 -11414 314
28.922 6 0 -842150451 4 232
28.922 6 1 -842150451 -14264 253
28.922 6 2 -842150451 -15500 253
28.922 6 3 -842150451 -12530 319
28.922 6 4 -842150451 -14966 191
28.922 7 0 -842150451 -13898 171
28.922 7 1 -842150451 -13778 268
28.922 7 2 -842150451 -13478 314
28.922 7 3 -842150451 -17252 231
28.922 7 4 -842150451 -15326 345
28.922 8 0 -842150451 -14 223
28.922 8 1 -842150451 -13568 274
28.922 8 2 -842150451 -14276 221
28.922 8 3 -842150451 -10562 335
28.922 8 4 -842150451 -14186 172
28.922 9 0 -842150451 -9794 298
28.922 9 1 -842150451 -16316 215
28.922 9 2 -842150451 -9044 337
28.922 9 3 -842150451 -14606 231
28.922 9 4 -842150451 -10508 247
