time i j heightsForShapeDisplay heightsFromShapeDisplay forceFromShapeDisplay
22.634 8 2 -842150451 -14264 233
22.634 8 3 -842150451 -10556 333
22.634 8 4 -842150451 -14186 172
22.634 9 0 -842150451 -9794 298
22.634 9 1 -842150451 -16316 215
22.634 9 2 -842150451 -9044 332
22.634 9 3 -842150451 -14606 230
22.634 9 4 -842150451 -10508 255
22.649 0 0 -842150451 -2 228
22.649 0 1 -842150451 -10670 314
22.649 0 2 -842150451 -13046 192
22.649 0 3 -842150451 -9698 287
22.649 0 4 -842150451 -11972 189
22.649 1 0 -842150451 -12602 321
22.649 1 1 -842150451 -13706 179
22.649 1 2 -842150451 -11186 243
22.649 1 3 -842150451 -15296 210
22.649 1 4 -842150451 -10742 311
22.649 2 0 -842150451 4 24
22.649 2 1 -842150451 -13562 250
22.649 2 2 -842150451 18 222
22.649 2 3 -842150451 -11780 305
22.649 2 4 -842150451 -14744 233
22.649 3 0 -842150451 -3962 89
22.649 3 1 -842150451 -17180 187
22.649 3 2 -842150451 -9680 329
22.649 3 3 -842150451 -14978 44
22.649 3 4 -842150451 -12338 311
22.649 4 0 -842150451 4 264
22.649 4 1 -842150451 -9242 297
22.649 4 2 28700 28684 461
22.649 4 3 -842150451 -11360 305
22.649 4 4 -842150451 -16874 165
22.649 5 0 -842150451 -10754 331
22.649 5 1 -842150451 -13898 220
22.649 5 2 -842150451 -12050 365
22.649 5 3 -842150451 -15392 212
22.649 5 4 -842150451 -11414 316
22.649 6 0 -842150451 4 232
22.649 6 1 -842150451 -14264 254
22.649 6 2 -842150451 -15506 237
22.649 6 3 -842150451 -12524 320
22.649 6 4 -842150451 -14966 191
22.649 7 0 -842150451 -13898 171
22.649 7 1 -842150451 -13778 268
22.649 7 2 -842150451 -13478 315
22.649 7 3 -842150451 -17252 230
22.649 7 4 -842150451 -15332 344
22.649 8 0 -842150451 -14 223
22.649 8 1 -842150451 -13568 269
22.649 8 2 -842150451 -14264 233
22.649 8 3 -842150451 -10556 333
22.649 8 4 -842150451 -14186 172
22.649 9 0 -842150451 -9794 298
22.649 9 1 -842150451 -16316 215
22.649 9 2 -842150451 -9044 332
22.649 9 3 -842150451 -14606 230
22.649 9 4 -842150451 -10508 255
22.666 0 0 -842150451 -2 228
22.666 0 1 -842150451 -10670 315
22.666 0 2 -842150451 -13046 183
22.666 0 3 -842150451 -9698 283
22.666 0 4 -842150451 -11972 189
22.666 1 0 -842150451 -12602 321
22.666 1 1 -842150451 -13706 179
22.666 1 2 -842150451 -11186 247
22.666 1 3 -842150451 -15290 203
22.666 1 4 -842150451 -10742 311
22.666 2 0 -842150451 4 24
22.666 2 1 -842150451 -13562 248
22.666 2 2 -842150451 12 227
22.666 2 3 -842150451 -11774 303
22.666 2 4 -842150451 -14744 233
22.666 3 0 -842150451 -3962 89
22.666 3 1 -842150451 -17180 187
22.666 3 2 -842150451 -9686 330
22.666 3 3 -842150451 -14978 41
22.666 3 4 -842150451 -12338 311
22.666 4 0 -842150451 4 264
22.666 4 1 -842150451 -9248 294
22.666 4 2 28700 28690 460
22.666 4 3 -842150451 -11360 304
22.666 4 4 -842150451 -16874 165
22.666 5 0 -842150451 -10754 331
22.666 5 1 -842150451 -13898 220
22.666 5 2 -842150451 -12050 367
22.666 5 3 -842150451 -15386 221
22.666 5 4 -842150451 -11414 316
22.666 6 0 -842150451 4 232
22.666 6 1 -842150451 -14264 254
22.666 6 2 -842150451 -15506 238
22.666 6 3 -842150451 -12530 319
22.666 6 4 -842150451 -14966 191
22.666 7 0 -842150451 -13898 171
22.666 7 1 -842150451 -13778 268
22.666 7 2 -842150451 -13472 316
22.666 7 3 -842150451 -17246 239
22.666 7 4 -842150451 -15332 344
22.666 8 0 -842150451 -14 223
22.666 8 1 -842150451 -13568 273
22.666 8 2 -842150451 -14264 231
22.666 8 3 -842150451 -10562 334
22.666 8 4 -842150451 -14186 172
22.666 9 0 -842150451 -9794 298
22.666 9 1 -842150451 -16316 215
22.666 9 2 -842150451 -9050 334
22.666 9 3 -842150451 -14612 230
22.666 9 4 -842150451 -10508 255
22.684 0 0 -842150451 -2 228
22.684 0 1 -842150451 -10670 316
22.684 0 2 -842150451 -13046 186
22.684 0 3 -842150451 -9692 288
22.684 0 4 -842150451 -11972 189
22.684 1 0 -842150451 -12602 321
22.684 1 1 -842150451 -13706 179
22.684 1 2 -842150451 -11192 242
22.684 1 3 -842150451 -15290 203
22.684 1 4 -842150451 -10742 311
22.684 2 0 -842150451 4 24
22.684 2 1 -842150451 -13556 253
22.684 2 2 -842150451 6 225
22.684 2 3 -842150451 -11780 308
22.684 2 4 -842150451 -14744 233
22.684 3 0 -842150451 -3962 89
22.684 3 1 -842150451 -17180 187
22.684 3 2 -842150451 -9686 330
22.684 3 3 -842150451 -14978 40
22.684 3 4 -842150451 -12338 311
22.684 4 0 -842150451 4 264
22.684 4 1 -842150451 -9248 296
22.684 4 2 28700 28690 458
22.684 4 3 -842150451 -11360 305
22.684 4 4 -842150451 -16874 165
22.684 5 0 -842150451 -10754 331
22.684 5 1 -842150451 -13898 220
22.684 5 2 -842150451 -12050 367
22.684 5 3 -842150451 -15386 205
22.684 5 4 -842150451 -11414 316
22.684 6 0 -842150451 4 232
22.684 6 1 -842150451 -14264 254
22.684 6 2 -842150451 -15506 242
22.684 6 3 -842150451 -12524 320
22.684 6 4 -842150451 -14966 191
22.684 7 0 -842150451 -13898 171
22.684 7 1 -842150451 -13778 268
22.684 7 2 -842150451 -13478 316
22.684 7 3 -842150451 -17246 239
22.684 7 4 -842150451 -15332 344
22.684 8 0 -842150451 -14 223
22.684 8 1 -842150451 -13562 269
22.684 8 2 -842150451 -14258 229
22.684 8 3 -842150451 -10556 336
22.684 8 4 -842150451 -14186 172
22.684 9 0 -842150451 -9794 298
22.684 9 1 -842150451 -16316 215
22.684 9 2 -842150451 -9044 335
22.684 9 3 -842150451 -14612 229
22.684 9 4 -842150451 -10508 255
22.7 0 0 -842150451 -2 228
22.7 0 1 -842150451 -10670 316
22.7 0 2 -842150451 -13046 192
22.7 0 3 -842150451 -9698 288
22.7 0 4 -842150451 -11972 189
22.7 1 0 -842150451 -12602 321
22.7 1 1 -842150451 -13706 179
22.7 1 2 -842150451 -11186 236
22.7 1 3 -842150451 -15296 202
22.7 1 4 -842150451 -10742 311
22.7 2 0 -842150451 4 24
22.7 2 1 -842150451 -13562 250
22.7 2 2 -842150451 6 220
22.7 2 3 -842150451 -11780 311
22.7 2 4 -842150451 -14744 233
22.7 3 0 -842150451 -3962 89
22.7 3 1 -842150451 -17180 187
22.7 3 2 -842150451 -9686 328
22.7 3 3 -842150451 -14978 41
22.7 3 4 -842150451 -12338 311
22.7 4 0 -842150451 4 264
22.7 4 1 -842150451 -9242 295
22.7 4 2 28700 28690 457
22.7 4 3 -842150451 -11360 305
22.7 4 4 -842150451 -16874 165
22.7 5 0 -842150451 -10754 331
22.7 5 1 -842150451 -13898 220
22.7 5 2 -842150451 -12050 367
22.7 5 3 -842150451 -15392 215
22.7 5 4 -842150451 -11414 316
22.7 6 0 -842150451 4 232
22.7 6 1 -842150451 -14264 253
22.7 6 2 -842150451 -15506 239
22.7 6 3 -842150451 -12530 316
22.7 6 4 -842150451 -14966 191
22.7 7 0 -842150451 -13898 171
22.7 7 1 -842150451 -13778 268
22.7 7 2 -842150451 -13478 316
22.7 7 3 -842150451 -17252 233
22.7 7 4 -842150451 -15332 344
22.7 8 0 -842150451 -14 223
22.7 8 1 -842150451 -13568 271
22.7 8 2 -842150451 -14264 228
22.7 8 3 -842150451 -10556 336
22.7 8 4 -842150451 -14186 172
22.7 9 0 -842150451 -9794 298
22.7 9 1 -842150451 -16316 215
22.7 9 2 -842150451 -9050 335
22.7 9 3 -842150451 -14600 231
22.7 9 4 -842150451 -10508 255
22.719 0 0 -842150451 -2 228
22.719 0 1 -842150451 -10664 317
22.719 0 2 -842150451 -13046 197
22.719 0 3 -842150451 -9692 288
22.719 0 4 -842150451 -11972 189
22.719 1 0 -842150451 -12602 321
22.719 1 1 -842150451 -13706 179
22.719 1 2 -842150451 -11186 240
22.719 1 3 -842150451 -15296 200
22.719 1 4 -842150451 -10742 311
22.719 2 0 -842150451 4 24
22.719 2 1 -842150451 -13556 255
22.719 2 2 -842150451 6 217
22.719 2 3 -842150451 -11774 310
22.719 2 4 -842150451 -14744 233
22.719 3 0 -842150451 -3962 89
22.719 3 1 -842150451 -17180 187
22.719 3 2 -842150451 -9686 328
22.719 3 3 -842150451 -14978 41
22.719 3 4 -842150451 -12338 311
22.719 4 0 -842150451 4 264
22.719 4 1 -842150451 -9248 294
22.719 4 2 28700 28684 460
22.719 4 3 -842150451 -11354 306
22.719 4 4 -842150451 -16874 165
22.719 5 0 -842150451 -10754 331
22.719 5 1 -842150451 -13898 220
22.719 5 2 -842150451 -12050 371
22.719 5 3 -842150451 -15386 215
22.719 5 4 -842150451 -11414 316
22.719 6 0 -842150451 4 232
22.719 6 1 -842150451 -14264 255
22.719 6 2 -842150451 -15500 234
22.719 6 3 -842150451 -12530 319
22.719 6 4 -842150451 -14966 191
22.719 7 0 -842150451 -13898 171
22.719 7 1 -842150451 -13778 268
22.719 7 2 -842150451 -13472 315
22.719 7 3 -842150451 -17252 239
22.719 7 4 -842150451 -15332 344
22.719 8 0 -842150451 -14 223
22.719 8 1 -842150451 -13568 270
22.719 8 2 -842150451 -14258 231
22.719 8 3 -842150451 -10556 335
22.719 8 4 -842150451 -14186 172
22.719 9 0 -842150451 -9794 298
22.719 9 1 -842150451 -16316 215
22.719 9 2 -842150451 -9050 336
22.719 9 3 -842150451 -14612 235
22.719 9 4 -842150451 -10508 255
22.735 0 0 -842150451 -2 228
22.735 0 1 -842150451 -10664 313
22.735 0 2 -842150451 -13052 191
22.735 0 3 -842150451 -9692 287
22.735 0 4 -842150451 -11972 189
22.735 1 0 -842150451 -12602 321
22.735 1 1 -842150451 -13706 179
22.735 1 2 -842150451 -11186 249
22.735 1 3 -842150451 -15290 202
22.735 1 4 -842150451 -10742 311
22.735 2 0 -842150451 4 24
22.735 2 1 -842150451 -13562 254
22.735 2 2 -842150451 6 219
22.735 2 3 -842150451 -11774 309
22.735 2 4 -842150451 -14744 233
22.735 3 0 -842150451 -3962 89
22.735 3 1 -842150451 -17180 187
22.735 3 2 -842150451 -9680 332
22.735 3 3 -842150451 -14978 42
22.735 3 4 -842150451 -12338 311
22.735 4 0 -842150451 4 264
22.735 4 1 -842150451 -9248 299
22.735 4 2 28700 28684 459
22.735 4 3 -842150451 -11360 305
22.735 4 4 -842150451 -16874 165
22.735 5 0 -842150451 -10754 331
22.735 5 1 -842150451 -13898 220
22.735 5 2 -842150451 -12050 368
22.735 5 3 -842150451 -15392 214
22.735 5 4 -842150451 -11414 316
22.735 6 0 -842150451 4 232
22.735 6 1 -842150451 -14258 253
22.735 6 2 -842150451 -15500 239
22.735 6 3 -842150451 -12530 323
22.735 6 4 -842150451 -14966 191
22.735 7 0 -842150451 -13898 171
22.735 7 1 -842150451 -13778 268
22.735 7 2 -842150451 -13478 314
22.735 7 3 -842150451 -17252 244
22.735 7 4 -842150451 -15332 344
22.735 8 0 -842150451 -14 223
22.735 8 1 -842150451 -13568 271
22.735 8 2 -842150451 -14258 230
22.735 8 3 -842150451 -10556 333
22.735 8 4 -842150451 -14186 172
22.735 9 0 -842150451 -9794 298
22.735 9 1 -842150451 -16316 215
22.735 9 2 -842150451 -9044 337
22.735 9 3 -842150451 -14606 239
22.735 9 4 -842150451 -10508 255
22.75 0 0 -842150451 -2 228
22.75 0 1 -842150451 -10664 315
22.75 0 2 -842150451 -13058 195
22.75 0 3 -842150451 -9692 286
22.75 0 4 -842150451 -11972 189
22.75 1 0 -842150451 -12602 321
22.75 1 1 -842150451 -13706 179
22.75 1 2 -842150451 -11186 250
22.75 1 3 -842150451 -15290 210
22.75 1 4 -842150451 -10742 311
22.75 2 0 -842150451 4 24
22.75 2 1 -842150451 -13556 255
22.75 2 2 -842150451 6 219
22.75 2 3 -842150451 -11780 306
22.75 2 4 -842150451 -14744 233
22.75 3 0 -842150451 -3962 89
22.75 3 1 -842150451 -17180 187
22.75 3 2 -842150451 -9680 331
22.75 3 3 -842150451 -14978 42
22.75 3 4 -842150451 -12338 311
22.75 4 0 -842150451 4 264
22.75 4 1 -842150451 -9248 295
22.75 4 2 28700 28690 461
22.75 4 3 -842150451 -11360 303
22.75 4 4 -842150451 -16874 165
22.75 5 0 -842150451 -10754 331
22.75 5 1 -842150451 -13898 220
22.75 5 2 -842150451 -12050 368
22.75 5 3 -842150451 -15386 208
22.75 5 4 -842150451 -11414 316
22.75 6 0 -842150451 4 232
22.75 6 1 -842150451 -14264 252
22.75 6 2 -842150451 -15506 234
22.75 6 3 -842150451 -12530 319
22.75 6 4 -842150451 -14966 191
22.75 7 0 -842150451 -13898 171
22.75 7 1 -842150451 -13778 268
22.75 7 2 -842150451 -13478 314
22.75 7 3 -842150451 -17252 240
22.75 7 4 -842150451 -15332 344
22.75 8 0 -842150451 -14 223
22.75 8 1 -842150451 -13562 275
22.75 8 2 -842150451 -14264 226
22.75 8 3 -842150451 -10556 333
22.75 8 4 -842150451 -14186 172
22.75 9 0 -842150451 -9794 298
22.75 9 1 -842150451 -16316 215
22.75 9 2 -842150451 -9044 335
22.75 9 3 -842150451 -14606 241
22.75 9 4 -842150451 -10508 255
22.766 0 0 -842150451 -2 228
22.766 0 1 -842150451 -10664 312
22.766 0 2 -842150451 -13046 197
22.766 0 3 -842150451 -9692 287
22.766 0 4 -842150451 -11972 189
22.766 1 0 -842150451 -12602 321
22.766 1 1 -842150451 -13706 179
22.766 1 2 -842150451 -11186 249
22.766 1 3 -842150451 -15290 213
22.766 1 4 -842150451 -10742 311
22.766 2 0 -842150451 4 24
22.766 2 1 -842150451 -13562 253
22.766 2 2 -842150451 6 219
22.766 2 3 -842150451 -11774 309
22.766 2 4 -842150451 -14744 233
22.766 3 0 -842150451 -3962 89
22.766 3 1 -842150451 -17180 187
22.766 3 2 -842150451 -9680 331
22.766 3 3 -842150451 -14978 44
22.766 3 4 -842150451 -12338 311
22.766 4 0 -842150451 4 264
22.766 4 1 -842150451 -9248 295
22.766 4 2 28700 28690 461
22.766 4 3 -842150451 -11354 304
22.766 4 4 -842150451 -16874 165
22.766 5 0 -842150451 -10754 331
22.766 5 1 -842150451 -13898 220
22.766 5 2 -842150451 -12050 367
22.766 5 3 -842150451 -15392 202
22.766 5 4 -842150451 -11414 316
22.766 6 0 -842150451 4 232
22.766 6 1 -842150451 -14258 251
22.766 6 2 -842150451 -15500 240
22.766 6 3 -842150451 -12524 318
22.766 6 4 -842150451 -14966 191
22.766 7 0 -842150451 -13898 171
22.766 7 1 -842150451 -13778 268
22.766 7 2 -842150451 -13472 314
22.766 7 3 -842150451 -17252 245
22.766 7 4 -842150451 -15332 344
22.766 8 0 -842150451 -14 223
22.766 8 1 -842150451 -13562 277
22.766 8 2 -842150451 -14264 224
22.766 8 3 -842150451 -10556 331
22.766 8 4 -842150451 -14186 172
22.766 9 0 -842150451 -9794 298
22.766 9 1 -842150451 -16316 215
22.766 9 2 -842150451 -9050 334
22.766 9 3 -842150451 -14606 238
22.766 9 4 -842150451 -10508 255
22.784 0 0 -842150451 -2 228
22.784 0 1 -842150451 -10664 312
22.784 0 2 -842150451 -13046 198
22.784 0 3 -842150451 -9692 284
22.784 0 4 -842150451 -11972 189
22.784 1 0 -842150451 -12602 321
22.784 1 1 -842150451 -13706 179
22.784 1 2 -842150451 -11186 238
22.784 1 3 -842150451 -15302 218
22.784 1 4 -842150451 -10742 311
22.784 2 0 -842150451 4 24
22.784 2 1 -842150451 -13562 254
22.784 2 2 -842150451 6 222
22.784 2 3 -842150451 -11780 306
22.784 2 4 -842150451 -14744 233
22.784 3 0 -842150451 -3962 89
22.784 3 1 -842150451 -17180 187
22.784 3 2 -842150451 -9680 328
22.784 3 3 -842150451 -14978 44
22.784 3 4 -842150451 -12338 311
22.784 4 0 -842150451 4 264
22.784 4 1 -842150451 -9248 298
22.784 4 2 28700 28684 459
22.784 4 3 -842150451 -11360 305
22.784 4 4 -842150451 -16874 165
22.784 5 0 -842150451 -10754 331
22.784 5 1 -842150451 -13898 220
22.784 5 2 -842150451 -12050 365
22.784 5 3 -842150451 -15392 206
22.784 5 4 -842150451 -11414 316
22.784 6 0 -842150451 4 232
22.784 6 1 -842150451 -14258 254
22.784 6 2 -842150451 -15506 236
22.784 6 3 -842150451 -12530 317
22.784 6 4 -842150451 -14966 191
22.784 7 0 -842150451 -13898 171
22.784 7 1 -842150451 -13778 268
22.784 7 2 -842150451 -13472 313
22.784 7 3 -842150451 -17246 241
22.784 7 4 -842150451 -15332 344
22.784 8 0 -842150451 -14 223
22.784 8 1 -842150451 -13568 272
22.784 8 2 -842150451 -14264 223
22.784 8 3 -842150451 -10562 332
22.784 8 4 -842150451 -14186 172
22.784 9 0 -842150451 -9794 298
22.784 9 1 -842150451 -16316 215
22.784 9 2 -842150451 -9050 332
22.784 9 3 -842150451 -14612 236
22.784 9 4 -842150451 -10508 255
22.801 0 0 -842150451 -2 228
22.801 0 1 -842150451 -10664 313
22.801 0 2 -842150451 -13052 191
22.801 0 3 -842150451 -9698 284
22.801 0 4 -842150451 -11972 189
22.801 1 0 -842150451 -12602 321
22.801 1 1 -842150451 -13706 179
22.801 1 2 -842150451 -11192 237
22.801 1 3 -842150451 -15290 213
22.801 1 4 -842150451 -10742 311
22.801 2 0 -842150451 4 24
22.801 2 1 -842150451 -13556 257
22.801 2 2 -842150451 18 221
22.801 2 3 -842150451 -11780 310
22.801 2 4 -842150451 -14744 233
22.801 3 0 -842150451 -3962 89
22.801 3 1 -842150451 -17180 187
22.801 3 2 -842150451 -9686 326
22.801 3 3 -842150451 -14978 47
22.801 3 4 -842150451 -12338 311
22.801 4 0 -842150451 4 264
22.801 4 1 -842150451 -9242 299
22.801 4 2 28700 28684 461
22.801 4 3 -842150451 -11360 306
22.801 4 4 -842150451 -16874 165
22.801 5 0 -842150451 -10754 331
22.801 5 1 -842150451 -13898 220
22.801 5 2 -842150451 -12050 362
22.801 5 3 -842150451 -15392 200
22.801 5 4 -842150451 -11414 316
22.801 6 0 -842150451 4 232
22.801 6 1 -842150451 -14258 254
22.801 6 2 -842150451 -15506 238
22.801 6 3 -842150451 -12524 317
22.801 6 4 -842150451 -14966 191
22.801 7 0 -842150451 -13898 171
22.801 7 1 -842150451 -13778 268
22.801 7 2 -842150451 -13478 312
22.801 7 3 -842150451 -17252 232
22.801 7 4 -842150451 -15332 344
22.801 8 0 -842150451 -14 223
22.801 8 1 -842150451 -13568 274
22.801 8 2 -842150451 -14264 225
22.801 8 3 -842150451 -10556 333
22.801 8 4 -842150451 -14186 172
22.801 9 0 -842150451 -9794 298
22.801 9 1 -842150451 -16316 215
22.801 9 2 -842150451 -9050 334
22.801 9 3 -842150451 -14600 235
22.801 9 4 -842150451 -10508 255
22.816 0 0 -842150451 -2 228
22.816 0 1 -842150451 -10664 313
22.816 0 2 -842150451 -13052 191
22.816 0 3 -842150451 -9698 284
22.816 0 4 -842150451 -11972 189
22.816 1 0 -842150451 -12602 321
22.816 1 1 -842150451 -13706 179
22.816 1 2 -842150451 -11192 237
22.816 1 3 -842150451 -15290 213
22.816 1 4 -842150451 -10742 311
22.816 2 0 -842150451 4 24
22.816 2 1 -842150451 -13556 257
22.816 2 2 -842150451 18 221
22.816 2 3 -842150451 -11780 310
22.816 2 4 -842150451 -14744 233
22.816 3 0 -842150451 -3962 89
22.816 3 1 -842150451 -17180 187
22.816 3 2 -842150451 -9686 326
22.816 3 3 -842150451 -14978 47
22.816 3 4 -842150451 -12338 311
22.816 4 0 -842150451 4 264
22.816 4 1 -842150451 -9242 299
22.816 4 2 28700 28684 461
22.816 4 3 -842150451 -11360 306
22.816 4 4 -842150451 -16874 165
22.816 5 0 -842150451 -10754 331
22.816 5 1 -842150451 -13898 220
22.816 5 2 -842150451 -12050 362
22.816 5 3 -842150451 -15392 200
22.816 5 4 -842150451 -11414 316
22.816 6 0 -842150451 4 232
22.816 6 1 -842150451 -14258 254
22.816 6 2 -842150451 -15506 238
22.816 6 3 -842150451 -12524 317
22.816 6 4 -842150451 -14966 191
22.816 7 0 -842150451 -13898 171
22.816 7 1 -842150451 -13778 268
22.816 7 2 -842150451 -13478 312
22.816 7 3 -842150451 -17252 232
22.816 7 4 -842150451 -15332 344
22.816 8 0 -842150451 -14 223
22.816 8 1 -842150451 -13568 274
22.816 8 2 -842150451 -14264 225
22.816 8 3 -842150451 -10556 333
22.816 8 4 -842150451 -14186 172
22.816 9 0 -842150451 -9794 298
22.816 9 1 -842150451 -16316 215
22.816 9 2 -842150451 -9050 334
22.816 9 3 -842150451 -14600 235
22.816 9 4 -842150451 -10508 255
22.833 0 0 -842150451 -2 228
22.833 0 1 -842150451 -10670 313
22.833 0 2 -842150451 -13046 189
22.833 0 3 -842150451 -9698 286
22.833 0 4 -842150451 -11972 189
22.833 1 0 -842150451 -12602 321
22.833 1 1 -842150451 -13706 179
22.833 1 2 -842150451 -11186 240
22.833 1 3 -842150451 -15290 208
22.833 1 4 -842150451 -10742 311
22.833 2 0 -842150451 4 24
22.833 2 1 -842150451 -13556 250
22.833 2 2 -842150451 12 226
22.833 2 3 -842150451 -11780 312
22.833 2 4 -842150451 -14744 233
22.833 3 0 -842150451 -3962 89
22.833 3 1 -842150451 -17180 187
22.833 3 2 -842150451 -9686 328
22.833 3 3 -842150451 -14978 44
22.833 3 4 -842150451 -12338 311
22.833 4 0 -842150451 4 264
22.833 4 1 -842150451 -9248 296
22.833 4 2 28700 28690 460
22.833 4 3 -842150451 -11354 306
22.833 4 4 -842150451 -16874 165
22.833 5 0 -842150451 -10754 331
22.833 5 1 -842150451 -13898 220
22.833 5 2 -842150451 -12050 364
22.833 5 3 -842150451 -15392 206
22.833 5 4 -842150451 -11414 316
22.833 6 0 -842150451 4 232
22.833 6 1 -842150451 -14264 252
22.833 6 2 -842150451 -15500 232
22.833 6 3 -842150451 -12530 317
22.833 6 4 -842150451 -14966 191
22.833 7 0 -842150451 -13898 171
22.833 7 1 -842150451 -13778 268
22.833 7 2 -842150451 -13478 313
22.833 7 3 -842150451 -17246 243
22.833 7 4 -842150451 -15332 344
22.833 8 0 -842150451 -14 223
22.833 8 1 -842150451 -13568 274
22.833 8 2 -842150451 -14258 227
22.833 8 3 -842150451 -10562 334
22.833 8 4 -842150451 -14186 172
22.833 9 0 -842150451 -9794 298
22.833 9 1 -842150451 -16316 215
22.833 9 2 -842150451 -9050 334
22.833 9 3 -842150451 -14612 235
22.833 9 4 -842150451 -10508 255
22.851 0 0 -842150451 -2 228
22.851 0 1 -842150451 -10670 312
22.851 0 2 -842150451 -13052 184
22.851 0 3 -842150451 -9698 286
22.851 0 4 -842150451 -11972 189
22.851 1 0 -842150451 -12602 321
22.851 1 1 -842150451 -13706 179
22.851 1 2 -842150451 -11186 245
22.851 1 3 -842150451 -15296 206
22.851 1 4 -842150451 -10742 311
22.851 2 0 -842150451 4 24
22.851 2 1 -842150451 -13562 248
22.851 2 2 -842150451 6 227
22.851 2 3 -842150451 -11774 310
22.851 2 4 -842150451 -14744 233
22.851 3 0 -842150451 -3962 89
22.851 3 1 -842150451 -17180 187
22.851 3 2 -842150451 -9686 329
22.851 3 3 -842150451 -14978 41
22.851 3 4 -842150451 -12338 311
22.851 4 0 -842150451 4 264
22.851 4 1 -842150451 -9242 297
22.851 4 2 28700 28690 460
22.851 4 3 -842150451 -11354 305
22.851 4 4 -842150451 -16874 165
22.851 5 0 -842150451 -10754 331
22.851 5 1 -842150451 -13898 220
22.851 5 2 -842150451 -12050 364
22.851 5 3 -842150451 -15386 210
22.851 5 4 -842150451 -11414 316
22.851 6 0 -842150451 4 232
22.851 6 1 -842150451 -14264 252
22.851 6 2 -842150451 -15500 238
22.851 6 3 -842150451 -12524 321
22.851 6 4 -842150451 -14966 191
22.851 7 0 -842150451 -13898 171
22.851 7 1 -842150451 -13778 268
22.851 7 2 -842150451 -13478 313
22.851 7 3 -842150451 -17252 240
22.851 7 4 -842150451 -15332 344
22.851 8 0 -842150451 -14 223
22.851 8 1 -842150451 -13568 272
22.851 8 2 -842150451 -14264 227
22.851 8 3 -842150451 -10556 336
22.851 8 4 -842150451 -14186 172
22.851 9 0 -842150451 -9794 298
22.851 9 1 -842150451 -16316 215
22.851 9 2 -842150451 -9050 333
22.851 9 3 -842150451 -14606 233
22.851 9 4 -842150451 -10508 255
22.869 0 0 -842150451 -2 228
22.869 0 1 -842150451 -10670 309
22.869 0 2 -842150451 -13052 185
22.869 0 3 -842150451 -9692 287
22.869 0 4 -842150451 -11972 189
22.869 1 0 -842150451 -12602 321
22.869 1 1 -842150451 -13706 179
22.869 1 2 -842150451 -11192 242
22.869 1 3 -842150451 -15284 212
22.869 1 4 -842150451 -10742 311
22.869 2 0 -842150451 4 24
22.869 2 1 -842150451 -13562 246
22.869 2 2 -842150451 12 225
22.869 2 3 -842150451 -11780 308
22.869 2 4 -842150451 -14744 233
22.869 3 0 -842150451 -3962 89
22.869 3 1 -842150451 -17180 187
22.869 3 2 -842150451 -9680 330
22.869 3 3 -842150451 -14978 42
22.869 3 4 -842150451 -12338 311
22.869 4 0 -842150451 4 264
22.869 4 1 -842150451 -9242 296
22.869 4 2 28700 28690 457
22.869 4 3 -842150451 -11360 308
22.869 4 4 -842150451 -16874 165
22.869 5 0 -842150451 -10754 331
22.869 5 1 -842150451 -13898 220
22.869 5 2 -842150451 -12050 365
22.869 5 3 -842150451 -15386 211
22.869 5 4 -842150451 -11414 316
22.869 6 0 -842150451 4 232
22.869 6 1 -842150451 -14264 255
22.869 6 2 -842150451 -15506 238
22.869 6 3 -842150451 -12530 323
22.869 6 4 -842150451 -14966 191
22.869 7 0 -842150451 -13898 171
22.869 7 1 -842150451 -13778 268
22.869 7 2 -842150451 -13472 313
22.869 7 3 -842150451 -17246 243
22.869 7 4 -842150451 -15332 344
22.869 8 0 -842150451 -14 223
22.869 8 1 -842150451 -13562 273
22.869 8 2 -842150451 -14264 228
22.869 8 3 -842150451 -10562 334
22.869 8 4 -842150451 -14186 172
22.869 9 0 -842150451 -9794 298
22.869 9 1 -842150451 -16316 215
22.869 9 2 -842150451 -9050 333
22.869 9 3 -842150451 -14612 233
22.869 9 4 -842150451 -10508 255
22.884 0 0 -842150451 -2 228
22.884 0 1 -842150451 -10670 311
22.884 0 2 -842150451 -13052 192
22.884 0 3 -842150451 -9698 288
22.884 0 4 -842150451 -11972 189
22.884 1 0 -842150451 -12602 321
22.884 1 1 -842150451 -13706 179
22.884 1 2 -842150451 -11192 246
22.884 1 3 -842150451 -15296 209
22.884 1 4 -842150451 -10742 311
22.884 2 0 -842150451 4 24
22.884 2 1 -842150451 -13562 250
22.884 2 2 -842150451 12 226
22.884 2 3 -842150451 -11780 308
22.884 2 4 -842150451 -14744 233
22.884 3 0 -842150451 -3962 89
22.884 3 1 -842150451 -17180 187
22.884 3 2 -842150451 -9680 329
22.884 3 3 -842150451 -14978 39
22.884 3 4 -842150451 -12338 311
22.884 4 0 -842150451 4 264
22.884 4 1 -842150451 -9248 295
22.884 4 2 28700 28690 457
22.884 4 3 -842150451 -11360 305
22.884 4 4 -842150451 -16874 165
22.884 5 0 -842150451 -10754 331
22.884 5 1 -842150451 -13898 220
22.884 5 2 -842150451 -12050 362
22.884 5 3 -842150451 -15392 204
22.884 5 4 -842150451 -11414 316
22.884 6 0 -842150451 4 232
22.884 6 1 -842150451 -14264 256
22.884 6 2 -842150451 -15506 236
22.884 6 3 -842150451 -12530 321
22.884 6 4 -842150451 -14966 191
22.884 7 0 -842150451 -13898 171
22.884 7 1 -842150451 -13778 268
